,rel_mean,rel_mean,rel_mean,rel_max,rel_max,rel_max,rel_fin,rel_fin,rel_fin,abs_fin,abs_fin,abs_fin,mse_fin,mse_fin,mse_fin,rel_mean,rel_max,rel_fin,abs_fin,mse_fin
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,se,se,se,se,se
method,,,,,,,,,,,,,,,,,,,,
stiefel,0.13863593431934715,0.05618438731666017,1000,0.21435942663252353,0.07897417576072405,1000,0.18813088785856963,0.07808066885062967,1000,8.446031033158302,4.072770214099105,1000,0.08584600581787527,0.0887584480679698,1000,0.001776706328617221,0.002497382717383488,0.0024691275479735127,0.12879230263044786,0.0028067885747655617
vanilla,0.1536507946997881,0.05687714178467736,1000,0.23354976730793714,0.08128944665521154,1000,0.19886065942049028,0.07862413579823244,1000,9.035115057349206,4.528399265226754,1000,0.09972577865212225,0.10977121610378748,1000,0.0017986131483991468,0.0025705980116522463,0.002486313481847954,0.14320055832749468,0.003471270644145226
stoch_iso,0.16581534323841332,0.0655852198164801,1000,0.2411054535806179,0.0827150566985787,1000,0.20200156238675118,0.07026021147146028,1000,9.198730574250222,4.269924683519322,1000,0.10042057493969332,0.10139842431102729,1000,0.0020739867546288753,0.002615679759574763,0.0022218229713490494,0.1350268743729469,0.003206499719750359
operator_norm,0.16716563404724002,0.07193291974195035,1000,0.23786749003827573,0.0892610908804277,1000,0.2004501827508211,0.08051318313435674,1000,9.094477068424224,4.514108743153586,1000,0.10065069662849419,0.10467606080152075,1000,0.002274718651306546,0.00282268353613436,0.0025460504037482187,0.14274865234045345,0.0033101476862707605
curvature,0.17466536858305334,0.07794141603985419,1000,0.25161318786442277,0.11840575030335254,1000,0.19383873019739986,0.08241774371174884,1000,8.849500047445297,4.735361268299335,1000,0.09835436897864565,0.11296139609626644,1000,0.002464723987447203,0.0037443185901976706,0.002606277897411463,0.14974527151569592,0.0035721529933665495
