metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,curvature,1000,0.024018092054873704,0.02127814292907715,1.0,2.4176520430286785e-126
rel_mean,operator_norm,1000,0.020206513971090318,0.01578730344772339,1.0,1.7711246754361914e-99
rel_mean,stiefel,1000,0.010317520525306463,0.008177898824214935,1.0,9.895460617307528e-74
rel_mean,stoch_iso,1000,0.017706003692001104,0.012607742100954056,1.0,5.029288308135374e-63
