step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,18.001325607299805,2.633192300796509,0.012288943864405155,214.27328491210938,3.3095736503601074,7.148119766497985e-05,vanilla,extrap,u_fine,320,0,170,573,4
64,20.011945724487305,3.2496516704559326,0.035849448293447495,90.64718627929688,3.399749517440796,2.510777711868286,vanilla,extrap,u_fine,320,0,170,573,4
128,22.022563934326172,1.7227193117141724,0.005422681104391813,317.687744140625,3.379105567932129,1.7525901794433594,vanilla,extrap,u_fine,320,0,170,573,4
192,24.033184051513672,2.457468271255493,0.017542971298098564,140.08277893066406,3.2476489543914795,1.98593270778656,vanilla,extrap,u_fine,320,0,170,573,4
256,26.04380226135254,2.3474061489105225,0.018998578190803528,123.55693817138672,3.491225242614746,2.383779764175415,vanilla,extrap,u_fine,320,0,170,573,4
320,28.05442237854004,1.8246984481811523,0.02921561524271965,62.45627212524414,3.409395456314087,2.282045602798462,vanilla,extrap,u_fine,320,0,170,573,4
0,20.169025421142578,1.9658454656600952,0.05943276360630989,33.07679748535156,3.2811286449432373,0.00011726312368409708,vanilla,extrap,u_fine,320,1,170,642,4
64,22.179643630981445,1.142325520515442,0.012102226726710796,94.38969421386719,3.3057518005371094,1.4753246307373047,vanilla,extrap,u_fine,320,1,170,642,4
128,24.190263748168945,2.382916212081909,0.04493008926510811,53.03609085083008,3.364766836166382,1.3804295063018799,vanilla,extrap,u_fine,320,1,170,642,4
192,26.200881958007812,2.8832905292510986,0.021903228014707565,131.6376953125,3.3849892616271973,2.113590955734253,vanilla,extrap,u_fine,320,1,170,642,4
256,28.211502075195312,1.920021891593933,0.01747876964509487,109.84880065917969,3.409921646118164,2.1265599727630615,vanilla,extrap,u_fine,320,1,170,642,4
320,30.222122192382812,2.308124303817749,0.014565803110599518,158.4618682861328,3.402296304702759,2.312980890274048,vanilla,extrap,u_fine,320,1,170,642,4
0,17.49867057800293,2.135498285293579,0.019962014630436897,106.97809600830078,3.293975591659546,0.00017768528778105974,vanilla,extrap,u_fine,320,2,170,557,4
64,19.50929069519043,2.8021113872528076,0.046940699219703674,59.69470977783203,3.4286844730377197,1.8659039735794067,vanilla,extrap,u_fine,320,2,170,557,4
128,21.519908905029297,1.6891638040542603,0.044722091406583786,37.770233154296875,3.379298210144043,1.7630085945129395,vanilla,extrap,u_fine,320,2,170,557,4
