step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,18.001325607299805,1.671270728111267,0.04485960677266121,37.25558090209961,3.309567928314209,7.148119766497985e-05,vanilla,extrap,u_fine,320,0,170,573,15
64,20.011945724487305,2.6228139400482178,0.04878471419215202,53.76302719116211,3.3866093158721924,2.313601493835449,vanilla,extrap,u_fine,320,0,170,573,15
128,22.022563934326172,1.9030295610427856,0.010851801373064518,175.3653106689453,3.3756585121154785,1.3873491287231445,vanilla,extrap,u_fine,320,0,170,573,15
192,24.033184051513672,1.759745478630066,0.006005676928907633,293.013671875,3.235055446624756,1.371903657913208,vanilla,extrap,u_fine,320,0,170,573,15
256,26.04380226135254,3.045684576034546,0.008514889515936375,357.68927001953125,3.492490530014038,2.6969470977783203,vanilla,extrap,u_fine,320,0,170,573,15
320,28.05442237854004,2.554516315460205,0.013396751135587692,190.68177795410156,3.401461362838745,1.9803838729858398,vanilla,extrap,u_fine,320,0,170,573,15
0,20.169025421142578,2.3078737258911133,0.014111565425992012,163.5448455810547,3.2811245918273926,0.00011726312368409708,vanilla,extrap,u_fine,320,1,170,642,15
64,22.179643630981445,1.2647913694381714,0.026428846642374992,47.85647201538086,3.2946956157684326,1.382494568824768,vanilla,extrap,u_fine,320,1,170,642,15
128,24.190263748168945,1.8524751663208008,0.00015368942695204169,12053.3671875,3.347799062728882,1.0047470331192017,vanilla,extrap,u_fine,320,1,170,642,15
192,26.200881958007812,3.096902847290039,0.10442135483026505,29.657752990722656,3.3812150955200195,2.5561444759368896,vanilla,extrap,u_fine,320,1,170,642,15
256,28.211502075195312,2.2511038780212402,0.006502996198832989,346.1640930175781,3.395122766494751,1.2681564092636108,vanilla,extrap,u_fine,320,1,170,642,15
320,30.222122192382812,1.7541282176971436,0.017403917387127876,100.78927612304688,3.3786909580230713,1.2370976209640503,vanilla,extrap,u_fine,320,1,170,642,15
0,17.49867057800293,1.6794387102127075,0.007593129761517048,221.1787109375,3.293973445892334,0.00017768528778105974,vanilla,extrap,u_fine,320,2,170,557,15
