metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,curvature,1000,0.027126963566988706,0.02147286757826805,1.0,2.986808173586814e-115
rel_mean,operator_norm,1000,0.02768539459630847,0.021924201399087906,1.0,2.8952286816262014e-107
rel_mean,stiefel,1000,0.008618388615548611,0.008327227085828781,1.0,6.9735742895383434e-43
rel_mean,stoch_iso,1000,0.016765095390379427,0.01487681269645691,1.0,4.483390649127628e-53
