step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,18.001325607299805,2.4829905033111572,0.024654733017086983,100.71050262451172,3.375781536102295,0.00013496731116902083,vanilla,extrap,u_fine,320,0,170,573,5
64,20.011945724487305,3.2423202991485596,0.00853017158806324,380.1002502441406,3.3800649642944336,1.7465784549713135,vanilla,extrap,u_fine,320,0,170,573,5
128,22.022563934326172,2.153050184249878,0.0027703330852091312,777.1809692382812,3.423468589782715,1.7285252809524536,vanilla,extrap,u_fine,320,0,170,573,5
192,24.033184051513672,2.4350321292877197,0.001989851938560605,1223.725341796875,3.3492000102996826,1.8209960460662842,vanilla,extrap,u_fine,320,0,170,573,5
256,26.04380226135254,2.480673313140869,0.00749352527782321,331.042236328125,3.5389468669891357,2.0407071113586426,vanilla,extrap,u_fine,320,0,170,573,5
320,28.05442237854004,1.9298988580703735,0.0057612452656030655,334.9794616699219,3.4205079078674316,2.227637767791748,vanilla,extrap,u_fine,320,0,170,573,5
0,20.169025421142578,3.0726706981658936,0.0025686759036034346,1196.2080078125,3.485555648803711,0.0001906695106299594,vanilla,extrap,u_fine,320,1,170,642,5
64,22.179643630981445,1.7331290245056152,0.011233391240239143,154.28369140625,3.173370838165283,1.5459250211715698,vanilla,extrap,u_fine,320,1,170,642,5
128,24.190263748168945,2.208268165588379,0.010419923812150955,211.92747497558594,3.4194226264953613,1.5266749858856201,vanilla,extrap,u_fine,320,1,170,642,5
192,26.200881958007812,2.6358556747436523,0.005832431837916374,451.9308166503906,3.5164740085601807,1.6858114004135132,vanilla,extrap,u_fine,320,1,170,642,5
256,28.211502075195312,2.430164337158203,0.00341394217684865,711.8352661132812,3.4216971397399902,2.16666579246521,vanilla,extrap,u_fine,320,1,170,642,5
320,30.222122192382812,2.4231956005096436,0.02320665493607521,104.41813659667969,3.4256975650787354,2.2941553592681885,vanilla,extrap,u_fine,320,1,170,642,5
0,17.49867057800293,1.5096535682678223,0.010739721357822418,140.56729125976562,3.3299477100372314,0.00010839446622412652,vanilla,extrap,u_fine,320,2,170,557,5
64,19.50929069519043,3.8734304904937744,0.03405219316482544,113.74980926513672,3.3484199047088623,1.9299408197402954,vanilla,extrap,u_fine,320,2,170,557,5
128,21.519908905029297,1.7659940719604492,0.0015386753948405385,1147.736572265625,3.4569480419158936,2.003255605697632,vanilla,extrap,u_fine,320,2,170,557,5
