metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.007675042863935232,-0.009330693632364273,1.6311985112442772e-55,3.2623970224885543e-55
rel_mean,curvature,1000,0.03040122950822115,0.0269094817340374,1.0,3.84297844046059e-140
rel_mean,operator_norm,1000,0.020866773400455712,0.014478933066129684,1.0,4.959107198632884e-71
rel_mean,stoch_iso,1000,0.034464816987514496,0.025918547064065933,1.0,2.8206151881856693e-83
