,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,979,-0.0005704788177200917,0.0010225623846054077,0.4981967638823669,0.9963935277647338
0,rel_mean,curvature,979,0.03340031964984076,0.025510787963867188,1.0,1.3530029863159614e-154
1,rel_mean,operator_norm,979,0.03107878891513345,0.025738634169101715,1.0,1.4981482246972024e-154
3,rel_mean,stoch_iso,979,0.01922069120851552,0.013295114040374756,1.0,5.271357702219838e-62
