,method,split,field,horizon,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin
0,vanilla,extrap,u_fine,80,170,669,4.732485771179199,7.426359176635742,3.454448938369751,0.12673284113407135,0.207276850938797,0.09914443641901016,0.011653533205389977
1,vanilla,extrap,u_fine,80,170,831,5.814194202423096,8.117741584777832,7.387546539306641,0.12592405080795288,0.21960073709487915,0.21047382056713104,0.05329672247171402
2,vanilla,extrap,u_fine,80,170,633,5.414238929748535,7.5548601150512695,6.6309309005737305,0.11910944432020187,0.205097958445549,0.18954086303710938,0.0429387167096138
3,vanilla,extrap,u_fine,80,170,601,6.58968448638916,10.277047157287598,5.07413387298584,0.11473774164915085,0.16855618357658386,0.10471154749393463,0.025143392384052277
4,vanilla,extrap,u_fine,80,170,833,5.687395095825195,8.123127937316895,7.152531623840332,0.12569235265254974,0.21998845040798187,0.20445047318935394,0.04995967820286751
5,vanilla,extrap,u_fine,80,170,869,4.830619812011719,7.536340236663818,3.5276312828063965,0.12937016785144806,0.2102614939212799,0.10124480724334717,0.012152520939707756
6,vanilla,extrap,u_fine,80,170,534,3.6077651977539062,6.059849262237549,6.059849262237549,0.08535981178283691,0.11266496777534485,0.10944025218486786,0.03586110100150108
7,vanilla,extrap,u_fine,80,170,525,3.405787706375122,5.823306083679199,5.823306083679199,0.08579817414283752,0.11435769498348236,0.11380156129598618,0.03311610966920853
8,vanilla,extrap,u_fine,80,170,782,5.567468166351318,8.945341110229492,6.6417622566223145,0.09845981001853943,0.14671456813812256,0.1176786720752716,0.04307910054922104
9,vanilla,extrap,u_fine,80,170,642,5.072662830352783,7.486042499542236,5.356256008148193,0.12016427516937256,0.2059003859758377,0.1530666947364807,0.028017068281769753
10,vanilla,extrap,u_fine,80,127,741,3.858690023422241,5.385976314544678,4.233447074890137,0.07778573036193848,0.1124022975564003,0.10205240547657013,0.01750202849507332
11,vanilla,extrap,u_fine,80,127,564,2.8644683361053467,3.6516051292419434,2.938162326812744,0.06353175640106201,0.08230293542146683,0.08230293542146683,0.008430466055870056
12,vanilla,extrap,u_fine,80,127,862,2.3627982139587402,2.9087085723876953,2.3865227699279785,0.05847594887018204,0.07740610837936401,0.04845985397696495,0.00556200323626399
13,vanilla,extrap,u_fine,80,127,690,2.6010255813598633,4.556164264678955,4.556164264678955,0.054129958152770996,0.08113208413124084,0.08113208413124084,0.02027210034430027
14,vanilla,extrap,u_fine,80,127,876,2.3613736629486084,3.7891767024993896,3.7891767024993896,0.05359553173184395,0.07153912633657455,0.07153912633657455,0.014021347276866436
15,vanilla,extrap,u_fine,80,127,835,2.647099256515503,3.528104543685913,2.8077552318573,0.07141290605068207,0.08829627931118011,0.06700095534324646,0.007698720321059227
16,vanilla,extrap,u_fine,80,127,797,2.6207122802734375,3.7043604850769043,1.9614591598510742,0.07043357193470001,0.10809925943613052,0.054879799485206604,0.0037571503780782223
17,vanilla,extrap,u_fine,80,127,597,2.562286376953125,3.5232059955596924,1.9983582496643066,0.06877647340297699,0.10310391336679459,0.05591220036149025,0.003899839473888278
18,vanilla,extrap,u_fine,80,127,823,2.333970785140991,3.0140671730041504,2.947444438934326,0.0642763152718544,0.08875192701816559,0.07342974841594696,0.008483816869556904
19,vanilla,extrap,u_fine,80,127,522,3.267709732055664,4.974903106689453,3.2263710498809814,0.06274391710758209,0.09117229282855988,0.0710814967751503,0.010165497660636902
20,vanilla,extrap,u_fine,80,102,740,2.042727470397949,2.5487353801727295,2.1307151317596436,0.05094717815518379,0.06803015619516373,0.05970535799860954,0.004433542024344206
21,vanilla,extrap,u_fine,80,102,670,4.493581295013428,7.605206489562988,7.592883586883545,0.0898725613951683,0.16064779460430145,0.16064779460430145,0.05630066245794296
22,vanilla,extrap,u_fine,80,102,919,3.164881944656372,3.788461923599243,2.9772868156433105,0.07011061161756516,0.08405523002147675,0.08217347413301468,0.008656480349600315
23,vanilla,extrap,u_fine,80,102,584,1.9601939916610718,2.391700029373169,2.0507137775421143,0.05277181789278984,0.06471476703882217,0.052255041897296906,0.004106862470507622
24,vanilla,extrap,u_fine,80,102,898,4.366944789886475,5.693845748901367,4.807422161102295,0.09031841903924942,0.1197834461927414,0.11245257407426834,0.02256963774561882
25,vanilla,extrap,u_fine,80,102,539,2.078756332397461,2.762524127960205,2.0481865406036377,0.05182594805955887,0.07421483099460602,0.05756758525967598,0.0040967464447021484
26,vanilla,extrap,u_fine,80,102,762,2.215553045272827,2.6656782627105713,2.1680359840393066,0.058474767953157425,0.07354316860437393,0.056738466024398804,0.004590215161442757
27,vanilla,extrap,u_fine,80,102,744,2.0983924865722656,2.6748008728027344,2.2557942867279053,0.05310678109526634,0.0707644373178482,0.06232711300253868,0.004969343543052673
28,vanilla,extrap,u_fine,80,102,878,5.671691417694092,8.886425971984863,8.886425971984863,0.11397463083267212,0.19494424760341644,0.19494424760341644,0.07711773365736008
29,vanilla,extrap,u_fine,80,102,626,2.9524857997894287,3.8501477241516113,3.7954819202423096,0.07048811763525009,0.08908185362815857,0.07674270868301392,0.014068049378693104
30,vanilla,extrap,u_fine,80,53,879,4.971263408660889,6.927633285522461,6.274040699005127,0.09468167275190353,0.15145063400268555,0.15145063400268555,0.038441002368927
31,vanilla,extrap,u_fine,80,53,783,3.1807847023010254,5.4101386070251465,5.4101386070251465,0.083589568734169,0.11883015185594559,0.11883015185594559,0.028583593666553497
32,vanilla,extrap,u_fine,80,53,874,5.0377092361450195,7.065555095672607,6.34000301361084,0.09388013184070587,0.14741630852222443,0.14741630852222443,0.03925355151295662
33,vanilla,extrap,u_fine,80,53,584,3.052441358566284,5.221142292022705,5.221142292022705,0.07983158528804779,0.11389043927192688,0.11389043927192688,0.026621414348483086
34,vanilla,extrap,u_fine,80,53,819,3.9550819396972656,6.697932243347168,6.553431510925293,0.08396323025226593,0.12389784306287766,0.11610545963048935,0.04194088280200958
35,vanilla,extrap,u_fine,80,53,896,4.631528377532959,6.0310492515563965,5.4172163009643555,0.09598568081855774,0.14224855601787567,0.14224855601787567,0.0286584310233593
36,vanilla,extrap,u_fine,80,53,521,3.9057869911193848,4.748374938964844,4.465780735015869,0.09617684781551361,0.13354985415935516,0.13254116475582123,0.019475780427455902
37,vanilla,extrap,u_fine,80,53,654,4.693676948547363,6.850151062011719,6.380076885223389,0.08516831696033478,0.11896894127130508,0.11757288873195648,0.03975135087966919
38,vanilla,extrap,u_fine,80,53,768,2.7772934436798096,4.940069675445557,4.940069675445557,0.07685110718011856,0.125403493642807,0.12011677026748657,0.02383231185376644
39,vanilla,extrap,u_fine,80,53,545,2.604020833969116,3.472240924835205,3.472240924835205,0.07190912216901779,0.09920421242713928,0.09920421242713928,0.011773885227739811
40,vanilla,extrap,u_fine,80,61,715,4.5864577293396,10.571988105773926,10.571988105773926,0.1175602450966835,0.21514104306697845,0.21514104306697845,0.10914739221334457
41,vanilla,extrap,u_fine,80,61,765,10.718209266662598,17.627485275268555,16.791975021362305,0.1800278276205063,0.25156259536743164,0.24502405524253845,0.2753617465496063
42,vanilla,extrap,u_fine,80,61,821,7.031628608703613,8.856141090393066,5.920767784118652,0.12206045538187027,0.15987126529216766,0.15987126529216766,0.034233879297971725
43,vanilla,extrap,u_fine,80,61,890,3.566422700881958,5.900972366333008,5.900972366333008,0.10202546417713165,0.15829895436763763,0.15829895436763763,0.03400534391403198
44,vanilla,extrap,u_fine,80,61,673,5.53926944732666,7.77121639251709,4.687539100646973,0.15290667116641998,0.22235575318336487,0.13569054007530212,0.021458031609654427
45,vanilla,extrap,u_fine,80,61,685,3.9611146450042725,5.106107234954834,5.106107234954834,0.11292419582605362,0.14174848794937134,0.14143286645412445,0.025461260229349136
46,vanilla,extrap,u_fine,80,61,700,3.7319042682647705,7.864673137664795,7.864673137664795,0.10445376485586166,0.19266028702259064,0.19266028702259064,0.060403402894735336
47,vanilla,extrap,u_fine,80,61,901,3.793710708618164,8.092495918273926,8.092495918273926,0.10571485012769699,0.196091428399086,0.196091428399086,0.06395360827445984
