metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,curvature,1000,0.025308648359030485,0.02279740199446678,1.0,3.746958267481918e-123
rel_mean,operator_norm,1000,0.018451445888727904,0.01773446425795555,1.0,8.84471873055186e-106
rel_mean,stiefel,1000,0.0076076799221336845,0.00983767956495285,1.0,5.483879717784924e-33
rel_mean,stoch_iso,1000,0.008933246735483407,0.0050034299492836,1.0,9.235888580315772e-23
