metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,curvature,1000,0.025496681936085223,0.02418985590338707,1.0,5.872201790325351e-137
rel_mean,operator_norm,1000,0.04692543522268534,0.0490010641515255,1.0,1.4905785657472205e-154
rel_mean,stiefel,1000,0.005771373227238655,0.005850603803992271,1.0,1.3285102160581139e-33
rel_mean,stoch_iso,1000,0.017771998837590217,0.017860516905784607,1.0,2.7898428698293875e-105
