,step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,mu_id,k0
0,0,21.017255783081055,1.8211939334869385,0.030445454642176628,59.81825256347656,3.459604263305664,0.00010133603063877672,vanilla,extrap,u_fine,80,170,669
1,16,21.519908905029297,2.154191732406616,0.0109971659258008,195.88607788085938,3.440246343612671,0.9595096707344055,vanilla,extrap,u_fine,80,170,669
2,32,22.022563934326172,1.9234415292739868,0.0360180102288723,53.40221405029297,3.394709348678589,1.548003077507019,vanilla,extrap,u_fine,80,170,669
3,48,22.525218963623047,1.7226219177246094,0.0020285467617213726,849.1901245117188,3.2662181854248047,1.3510560989379883,vanilla,extrap,u_fine,80,170,669
4,64,23.027873992919922,2.3915958404541016,0.015557686798274517,153.72438049316406,3.0544376373291016,1.1580102443695068,vanilla,extrap,u_fine,80,170,669
5,80,23.530529022216797,2.106072425842285,0.015623664483428001,134.80015563964844,3.326484203338623,1.2071843147277832,vanilla,extrap,u_fine,80,170,669
6,0,26.10663414001465,3.234236001968384,0.028408585116267204,113.84713745117188,3.5247342586517334,0.00011443749099271372,vanilla,extrap,u_fine,80,170,831
7,16,26.609289169311523,3.8592803478240967,0.03993438556790352,96.64053344726562,3.4207139015197754,1.1929343938827515,vanilla,extrap,u_fine,80,170,831
8,32,27.1119441986084,1.7900583744049072,0.016484521329402924,108.59025573730469,3.472276449203491,1.5970784425735474,vanilla,extrap,u_fine,80,170,831
9,48,27.614599227905273,2.0341382026672363,0.036951642483472824,55.04865646362305,3.303217887878418,1.6898499727249146,vanilla,extrap,u_fine,80,170,831
10,64,28.11725425720215,2.368807077407837,0.018917251378297806,125.21941375732422,3.4088191986083984,1.5992083549499512,vanilla,extrap,u_fine,80,170,831
11,80,28.619909286499023,1.7724900245666504,0.022903505712747574,77.38946533203125,3.3503997325897217,1.4698355197906494,vanilla,extrap,u_fine,80,170,831
12,0,19.886281967163086,2.7603793144226074,0.0031644944101572037,872.297119140625,3.5134425163269043,0.00019184149277862161,vanilla,extrap,u_fine,80,170,633
13,16,20.38893699645996,2.956866502761841,0.014387792907655239,205.5121612548828,3.4065840244293213,1.1598485708236694,vanilla,extrap,u_fine,80,170,633
14,32,20.891592025756836,2.0190141201019287,0.00924543384462595,218.3795928955078,3.4065446853637695,1.5326340198516846,vanilla,extrap,u_fine,80,170,633
15,48,21.394245147705078,3.04569935798645,0.015455491840839386,197.06259155273438,3.454434633255005,1.572374939918518,vanilla,extrap,u_fine,80,170,633
16,64,21.896900177001953,2.1566147804260254,0.031085800379514694,69.37620544433594,3.336171865463257,1.5559946298599243,vanilla,extrap,u_fine,80,170,633
17,80,22.399555206298828,1.6539310216903687,0.030226415023207664,54.71806716918945,3.3576760292053223,1.3610130548477173,vanilla,extrap,u_fine,80,170,633
18,0,18.880971908569336,3.7837612628936768,0.024555392563343048,154.09085083007812,3.3978612422943115,9.719918307382613e-05,vanilla,extrap,u_fine,80,170,601
19,16,19.38362693786621,3.3758039474487305,0.0399068221449852,84.59214782714844,3.5146846771240234,1.1982433795928955,vanilla,extrap,u_fine,80,170,601
20,32,19.886281967163086,4.183064937591553,0.02700873836874962,154.87820434570312,3.551069498062134,1.7259382009506226,vanilla,extrap,u_fine,80,170,601
21,48,20.38893699645996,2.9962141513824463,0.07896314561367035,37.944461822509766,3.5050137042999268,1.920516014099121,vanilla,extrap,u_fine,80,170,601
22,64,20.891592025756836,2.075716733932495,0.011301488615572453,183.6675567626953,3.5208423137664795,2.3000450134277344,vanilla,extrap,u_fine,80,170,601
23,80,21.394245147705078,2.145582437515259,0.007770751137286425,276.11004638671875,3.49190616607666,2.2091219425201416,vanilla,extrap,u_fine,80,170,601
24,0,26.169466018676758,2.8251373767852783,0.0061873761005699635,456.5970153808594,2.986268997192383,0.00019157295173499733,vanilla,extrap,u_fine,80,170,833
25,16,26.672121047973633,3.0840883255004883,0.014741254970431328,209.2147674560547,3.5250205993652344,1.1714295148849487,vanilla,extrap,u_fine,80,170,833
26,32,27.174776077270508,1.9515016078948975,0.011839398182928562,164.83114624023438,3.25400447845459,1.588157057762146,vanilla,extrap,u_fine,80,170,833
27,48,27.677431106567383,2.876073122024536,0.018895983695983887,152.2055206298828,3.4195139408111572,1.6567864418029785,vanilla,extrap,u_fine,80,170,833
28,64,28.180086135864258,2.1864662170410156,0.028755320236086845,76.03692626953125,3.40998911857605,1.6355104446411133,vanilla,extrap,u_fine,80,170,833
29,80,28.682741165161133,1.6828020811080933,0.026515673846006393,63.46442794799805,2.967409610748291,1.4318609237670898,vanilla,extrap,u_fine,80,170,833
30,0,27.300439834594727,1.8179142475128174,0.03295359015464783,55.1658935546875,3.280982494354248,0.00010139720689039677,vanilla,extrap,u_fine,80,170,869
31,16,27.8030948638916,2.124058961868286,0.010233575478196144,207.55784606933594,2.7622528076171875,0.9719549417495728,vanilla,extrap,u_fine,80,170,869
32,32,28.305749893188477,1.9092752933502197,0.035799164324998856,53.33295822143555,3.287501096725464,1.5573745965957642,vanilla,extrap,u_fine,80,170,869
33,48,28.80840492248535,1.7417893409729004,0.001068181823939085,1630.611328125,3.348393201828003,1.3568966388702393,vanilla,extrap,u_fine,80,170,869
34,64,29.311059951782227,2.3353989124298096,0.010869620367884636,214.85560607910156,3.0142369270324707,1.1514148712158203,vanilla,extrap,u_fine,80,170,869
35,80,29.8137149810791,2.0822041034698486,0.01430454384535551,145.5624237060547,3.2720515727996826,1.1778520345687866,vanilla,extrap,u_fine,80,170,869
36,0,16.776103973388672,2.247507333755493,0.007609367836266756,295.360595703125,3.1413509845733643,0.00012614896695595235,vanilla,extrap,u_fine,80,170,534
