,method,split,field,horizon,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin
0,vanilla,train,u_coarse,40,850,16,2.0605273246765137,2.8114538192749023,2.3483660221099854,0.049048926681280136,0.06558363884687424,0.046753693372011185,0.005385569296777248
1,vanilla,train,u_coarse,40,850,32,2.282986879348755,3.1445183753967285,2.2858450412750244,0.0530681386590004,0.07561211287975311,0.06281444430351257,0.00510262418538332
2,vanilla,train,u_coarse,40,850,12,1.9102058410644531,2.767770290374756,2.2351861000061035,0.0455159954726696,0.06482662260532379,0.04601584002375603,0.004878961481153965
3,vanilla,train,u_coarse,40,850,9,2.374281406402588,3.250587224960327,2.142972946166992,0.057081010192632675,0.07688680291175842,0.04652239754796028,0.004484700039029121
4,vanilla,train,u_coarse,40,850,32,2.282986879348755,3.1445183753967285,2.2858450412750244,0.0530681386590004,0.07561211287975311,0.06281444430351257,0.00510262418538332
5,vanilla,train,u_coarse,40,850,35,2.5445001125335693,3.679093837738037,2.320188522338867,0.05928070470690727,0.07681684195995331,0.06264245510101318,0.0052571045234799385
6,vanilla,train,u_coarse,40,850,3,3.0064213275909424,3.925053596496582,3.089606285095215,0.07225712388753891,0.09255857765674591,0.07628671079874039,0.009321941062808037
7,vanilla,train,u_coarse,40,850,2,3.1778461933135986,4.32706356048584,2.9935216903686523,0.07635636627674103,0.09899979829788208,0.07513667643070221,0.008751144632697105
8,vanilla,train,u_coarse,40,850,27,2.183594226837158,3.319812297821045,2.563796043395996,0.050376780331134796,0.0689128041267395,0.0634266585111618,0.006418994627892971
9,vanilla,train,u_coarse,40,850,13,1.9965060949325562,2.821359157562256,2.02878737449646,0.047736648470163345,0.06589006632566452,0.04106608405709267,0.004019510000944138
10,vanilla,train,u_coarse,40,636,23,1.3763617277145386,2.2880523204803467,1.853039026260376,0.033584196120500565,0.05762303248047829,0.04753515496850014,0.003353274893015623
11,vanilla,train,u_coarse,40,636,6,1.5337343215942383,2.1732401847839355,1.3937163352966309,0.037621039897203445,0.05280618369579315,0.03223869204521179,0.0018969192169606686
12,vanilla,train,u_coarse,40,636,35,1.7665828466415405,2.5876917839050293,2.5876917839050293,0.04290622100234032,0.059317879378795624,0.05897372588515282,0.006539207883179188
13,vanilla,train,u_coarse,40,636,18,1.447981595993042,2.234715700149536,1.8472731113433838,0.0351555161178112,0.05627978593111038,0.0467621386051178,0.0033324395772069693
14,vanilla,train,u_coarse,40,636,36,1.9167362451553345,2.82487416267395,2.6036794185638428,0.0465126596391201,0.06502432376146317,0.0588548444211483,0.006620259955525398
15,vanilla,train,u_coarse,40,636,32,1.5144819021224976,2.148974895477295,1.8095176219940186,0.037015821784734726,0.05412046238780022,0.04279980808496475,0.003197611542418599
16,vanilla,train,u_coarse,40,636,28,1.4442194700241089,2.0438194274902344,1.822447419166565,0.03522102162241936,0.05197698995471001,0.044068075716495514,0.003243471495807171
17,vanilla,train,u_coarse,40,636,9,1.462605357170105,2.2558016777038574,1.2578431367874146,0.03546498343348503,0.052836306393146515,0.030708633363246918,0.0015450870851054788
18,vanilla,train,u_coarse,40,636,31,1.4954746961593628,2.1174190044403076,1.5275214910507202,0.03649730607867241,0.053325749933719635,0.036434486508369446,0.0022786345798522234
19,vanilla,train,u_coarse,40,636,2,2.4184749126434326,3.4106833934783936,2.467770576477051,0.06008249148726463,0.07988641411066055,0.05710207298398018,0.005947160068899393
20,vanilla,train,u_coarse,40,511,23,1.4784506559371948,2.637918472290039,1.9290099143981934,0.03429211676120758,0.05767527222633362,0.05090494081377983,0.0036338663194328547
21,vanilla,train,u_coarse,40,511,16,1.6004990339279175,3.112217426300049,2.4063940048217773,0.0373276062309742,0.06530452519655228,0.05245445296168327,0.005655011627823114
22,vanilla,train,u_coarse,40,511,40,1.588790774345398,2.2173070907592773,1.699306607246399,0.037711579352617264,0.04652637243270874,0.0391085222363472,0.0028199637308716774
23,vanilla,train,u_coarse,40,511,8,1.3246731758117676,2.28924298286438,1.9850929975509644,0.03156910464167595,0.04761246219277382,0.0406404510140419,0.0038482367526739836
24,vanilla,train,u_coarse,40,511,38,1.6018558740615845,2.2757928371429443,1.8692971467971802,0.03824606537818909,0.051647089421749115,0.044900164008140564,0.003412374760955572
25,vanilla,train,u_coarse,40,511,3,1.856514573097229,2.2353134155273438,1.7709013223648071,0.04599611833691597,0.05859345570206642,0.038321785628795624,0.003062589094042778
26,vanilla,train,u_coarse,40,511,25,1.4868431091308594,2.5510056018829346,1.4224190711975098,0.034650769084692,0.05606003850698471,0.03752722591161728,0.0019758553244173527
27,vanilla,train,u_coarse,40,511,23,1.4784506559371948,2.637918472290039,1.9290099143981934,0.03429211676120758,0.05767527222633362,0.05090494081377983,0.0036338663194328547
28,vanilla,train,u_coarse,40,511,36,1.6662715673446655,2.5845181941986084,1.716695785522461,0.03962313011288643,0.057439934462308884,0.04338657110929489,0.0028779730200767517
29,vanilla,train,u_coarse,40,511,12,1.6039317846298218,2.67087721824646,2.430708646774292,0.0377170629799366,0.055435191839933395,0.05093589425086975,0.005769867915660143
30,vanilla,train,u_coarse,40,269,36,1.7139980792999268,2.6060733795166016,2.229198694229126,0.04078199341893196,0.05407334491610527,0.046408552676439285,0.004852857906371355
31,vanilla,train,u_coarse,40,269,27,1.9014633893966675,2.424872636795044,1.3253934383392334,0.045942824333906174,0.061612535268068314,0.028781259432435036,0.0017154957167804241
32,vanilla,train,u_coarse,40,269,36,1.7139980792999268,2.6060733795166016,2.229198694229126,0.04078199341893196,0.05407334491610527,0.046408552676439285,0.004852857906371355
33,vanilla,train,u_coarse,40,269,8,2.2598979473114014,3.120218515396118,2.6483514308929443,0.053546395152807236,0.07146605849266052,0.06948355585336685,0.006849380210042
34,vanilla,train,u_coarse,40,269,31,1.690954566001892,2.0845272541046143,1.5089370012283325,0.04097104072570801,0.05475885421037674,0.03193340450525284,0.0022235261276364326
35,vanilla,train,u_coarse,40,269,38,1.7511905431747437,2.624727249145508,1.7601662874221802,0.04153487831354141,0.054460395127534866,0.039024218916893005,0.0030255718156695366
36,vanilla,train,u_coarse,40,269,1,2.647473096847534,3.9305925369262695,2.9922964572906494,0.06683611869812012,0.12780869007110596,0.07310190796852112,0.008743982762098312
37,vanilla,train,u_coarse,40,269,14,2.0654923915863037,2.813946485519409,2.4816861152648926,0.04926535487174988,0.06732525676488876,0.06732525676488876,0.006014419719576836
38,vanilla,train,u_coarse,40,269,26,1.9986847639083862,2.563192129135132,1.5415128469467163,0.04832388833165169,0.06512703001499176,0.034009940922260284,0.00232056831009686
39,vanilla,train,u_coarse,40,269,4,2.0226268768310547,2.8383543491363525,2.33439040184021,0.048103611916303635,0.05986037477850914,0.05839407444000244,0.005321658216416836
40,vanilla,train,u_coarse,40,307,20,1.9233406782150269,2.780618906021118,2.0990309715270996,0.045444246381521225,0.05861026421189308,0.057676441967487335,0.004302667453885078
41,vanilla,train,u_coarse,40,307,25,1.4203609228134155,2.2037742137908936,1.3933186531066895,0.033871229737997055,0.0475456602871418,0.0370301827788353,0.001895836670883
42,vanilla,train,u_coarse,40,307,31,1.355948805809021,2.055421829223633,1.3884263038635254,0.031990520656108856,0.0430072583258152,0.03256593644618988,0.0018825465813279152
43,vanilla,train,u_coarse,40,307,38,1.5811387300491333,2.0786027908325195,1.7316290140151978,0.037790801376104355,0.050261568278074265,0.0360456183552742,0.002928260713815689
44,vanilla,train,u_coarse,40,307,16,1.6110508441925049,2.6188182830810547,1.7666418552398682,0.03786557912826538,0.05696839839220047,0.04575593024492264,0.0030478746630251408
45,vanilla,train,u_coarse,40,307,18,1.668338418006897,2.5743911266326904,1.7284709215164185,0.03932292386889458,0.053866077214479446,0.04598604142665863,0.002917589619755745
46,vanilla,train,u_coarse,40,307,19,1.8297752141952515,2.6995041370391846,1.937982201576233,0.04313770309090614,0.0564839169383049,0.05245900899171829,0.003667748998850584
47,vanilla,train,u_coarse,40,307,39,1.582764744758606,2.1427619457244873,2.1427619457244873,0.037744805216789246,0.05054449290037155,0.04449989274144173,0.004483817145228386
48,vanilla,train,u_coarse,40,307,8,1.6396812200546265,2.4625282287597656,1.7000033855438232,0.03903980925679207,0.051283642649650574,0.03829997777938843,0.002822276670485735
49,vanilla,train,u_coarse,40,307,20,1.9233406782150269,2.780618906021118,2.0990309715270996,0.045444246381521225,0.05861026421189308,0.057676441967487335,0.004302667453885078
50,vanilla,train,u_coarse,40,40,2,2.8100502490997314,4.029909133911133,2.8604111671447754,0.06812623888254166,0.08882317692041397,0.06988319754600525,0.007990187965333462
51,vanilla,train,u_coarse,40,40,17,2.8394935131073,3.984308958053589,3.361619234085083,0.06793530285358429,0.09149616956710815,0.07113740593194962,0.011035628616809845
52,vanilla,train,u_coarse,40,40,38,2.948052167892456,3.8708457946777344,2.949024200439453,0.07015255838632584,0.08676698058843613,0.07366561144590378,0.008492914028465748
53,vanilla,train,u_coarse,40,40,25,2.699948787689209,3.188011884689331,2.7698445320129395,0.06448944658041,0.07906873524188995,0.06751638650894165,0.007492225617170334
54,vanilla,train,u_coarse,40,40,14,2.667334794998169,3.7621538639068604,3.6165196895599365,0.06394825875759125,0.08131886273622513,0.07495762407779694,0.012772669084370136
55,vanilla,train,u_coarse,40,40,40,2.8732731342315674,3.773332357406616,2.68355131149292,0.06848756968975067,0.08540081977844238,0.0663006529211998,0.007032663561403751
56,vanilla,train,u_coarse,40,40,24,2.660362482070923,3.2530012130737305,2.7584614753723145,0.06340650469064713,0.07587592303752899,0.06702965497970581,0.007430771365761757
57,vanilla,train,u_coarse,40,40,38,2.948052167892456,3.8708457946777344,2.949024200439453,0.07015255838632584,0.08676698058843613,0.07366561144590378,0.008492914028465748
58,vanilla,train,u_coarse,40,40,0,9.82396125793457,12.04406452178955,8.551133155822754,0.25362831354141235,0.5309270024299622,0.21133221685886383,0.07140807807445526
59,vanilla,train,u_coarse,40,40,18,2.8151490688323975,3.848902702331543,3.2985305786132812,0.0673028826713562,0.08933001011610031,0.07214371860027313,0.010625296272337437
60,vanilla,train,u_coarse,40,75,34,2.328026294708252,2.8232600688934326,2.4920873641967773,0.056218743324279785,0.07086624205112457,0.05931141600012779,0.0060649411752820015
61,vanilla,train,u_coarse,40,75,31,2.2606239318847656,2.6906261444091797,2.058440685272217,0.054611265659332275,0.06857918947935104,0.04922889545559883,0.004137868992984295
62,vanilla,train,u_coarse,40,75,16,2.208857774734497,2.908242702484131,2.908242702484131,0.053457941859960556,0.07210887223482132,0.06867603957653046,0.008259644731879234
63,vanilla,train,u_coarse,40,75,20,2.4716999530792236,3.346991777420044,3.0900776386260986,0.059841182082891464,0.08035876601934433,0.07152044028043747,0.009324784390628338
64,vanilla,train,u_coarse,40,75,17,2.259993553161621,3.1063902378082275,3.1063902378082275,0.05468950793147087,0.07377788424491882,0.07234970480203629,0.009423496201634407
65,vanilla,train,u_coarse,40,75,21,2.362076759338379,3.050619125366211,2.922337532043457,0.057132888585329056,0.07296459376811981,0.06757013499736786,0.008339898660779
66,vanilla,train,u_coarse,40,75,9,2.1986443996429443,2.9580934047698975,2.5687766075134277,0.05314221605658531,0.07336263358592987,0.0639675036072731,0.006443958263844252
67,vanilla,train,u_coarse,40,75,32,2.324291706085205,2.7303290367126465,2.316927909851074,0.0561847947537899,0.07018394023180008,0.055636677891016006,0.005242339335381985
68,vanilla,train,u_coarse,40,75,3,2.7735345363616943,4.266773223876953,2.684230089187622,0.06681205332279205,0.09765521436929703,0.06985852122306824,0.007036222144961357
69,vanilla,train,u_coarse,40,75,17,2.259993553161621,3.1063902378082275,3.1063902378082275,0.05468950793147087,0.07377788424491882,0.07234970480203629,0.009423496201634407
70,vanilla,train,u_coarse,40,16,11,3.0295584201812744,4.532207012176514,4.475821495056152,0.07222204655408859,0.1113605797290802,0.1113605797290802,0.019563455134630203
71,vanilla,train,u_coarse,40,16,30,2.529836654663086,3.277261972427368,2.479572296142578,0.06076205521821976,0.0822501927614212,0.05979931727051735,0.006004177965223789
72,vanilla,train,u_coarse,40,16,30,2.529836654663086,3.277261972427368,2.479572296142578,0.06076205521821976,0.0822501927614212,0.05979931727051735,0.006004177965223789
73,vanilla,train,u_coarse,40,16,29,2.5870144367218018,3.328050136566162,2.5171267986297607,0.0621957965195179,0.08352483808994293,0.06095142289996147,0.0061874291859567165
74,vanilla,train,u_coarse,40,16,37,2.3490114212036133,3.134896993637085,2.3341190814971924,0.056476105004549026,0.0786772295832634,0.05139440298080444,0.005320421420037746
75,vanilla,train,u_coarse,40,16,38,2.405848741531372,3.2737319469451904,2.632747173309326,0.05784587934613228,0.08216160535812378,0.057749658823013306,0.006768903695046902
76,vanilla,train,u_coarse,40,16,7,2.5414843559265137,3.5580220222473145,3.4806840419769287,0.061721693724393845,0.0892215147614479,0.07715114206075668,0.011831213720142841
77,vanilla,train,u_coarse,40,16,4,2.5702085494995117,3.5872275829315186,3.5540215969085693,0.0628897100687027,0.08385613560676575,0.07667484879493713,0.012335029430687428
78,vanilla,train,u_coarse,40,16,5,2.539226770401001,3.6431145668029785,3.6431145668029785,0.061958618462085724,0.08437187224626541,0.07834908366203308,0.012961214408278465
79,vanilla,train,u_coarse,40,16,29,2.5870144367218018,3.328050136566162,2.5171267986297607,0.0621957965195179,0.08352483808994293,0.06095142289996147,0.0061874291859567165
80,vanilla,train,u_coarse,40,175,39,1.8262709379196167,2.509276866912842,1.5496691465377808,0.04386845976114273,0.05705155432224274,0.039140429347753525,0.002345189917832613
81,vanilla,train,u_coarse,40,175,38,1.9015092849731445,2.555954694747925,1.4657940864562988,0.045744236558675766,0.05936473608016968,0.03616972267627716,0.0020981954876333475
82,vanilla,train,u_coarse,40,175,27,1.7396526336669922,2.2813398838043213,1.6183971166610718,0.04211435839533806,0.05496471747756004,0.036105018109083176,0.002557821338996291
83,vanilla,train,u_coarse,40,175,39,1.8262709379196167,2.509276866912842,1.5496691465377808,0.04386845976114273,0.05705155432224274,0.039140429347753525,0.002345189917832613
84,vanilla,train,u_coarse,40,175,35,1.8636623620986938,2.342397451400757,2.006356716156006,0.04499815031886101,0.058469340205192566,0.04770198464393616,0.003931120038032532
85,vanilla,train,u_coarse,40,175,0,7.093919277191162,9.581448554992676,8.465744018554688,0.18746386468410492,0.4628295600414276,0.21823960542678833,0.06998908519744873
86,vanilla,train,u_coarse,40,175,4,1.927031397819519,2.946316719055176,1.9231518507003784,0.04659223183989525,0.06790351867675781,0.04967176914215088,0.0036118291318416595
87,vanilla,train,u_coarse,40,175,35,1.8636623620986938,2.342397451400757,2.006356716156006,0.04499815031886101,0.058469340205192566,0.04770198464393616,0.003931120038032532
88,vanilla,train,u_coarse,40,175,3,2.140040159225464,3.3747127056121826,2.146620273590088,0.05173876881599426,0.07765141874551773,0.05604295805096626,0.004499979317188263
89,vanilla,train,u_coarse,40,175,40,1.8793693780899048,2.730565071105957,1.688443899154663,0.04500566050410271,0.062082819640636444,0.0435187853872776,0.0027840263210237026
90,vanilla,train,u_coarse,40,813,33,2.4719207286834717,3.4090633392333984,2.87283992767334,0.05951328203082085,0.09059474617242813,0.0733119398355484,0.008059774525463581
91,vanilla,train,u_coarse,40,813,39,2.4453835487365723,3.5399792194366455,3.3871686458587646,0.05858878046274185,0.0834779366850853,0.07708410918712616,0.011204015463590622
92,vanilla,train,u_coarse,40,813,14,2.03645658493042,3.4389188289642334,3.4389188289642334,0.04829549416899681,0.07760435342788696,0.07760435342788696,0.011548986658453941
93,vanilla,train,u_coarse,40,813,6,2.6515426635742188,3.8360912799835205,2.893425703048706,0.06459429115056992,0.09220036119222641,0.05986986309289932,0.008175695315003395
94,vanilla,train,u_coarse,40,813,21,2.150352954864502,2.989499807357788,2.8143837451934814,0.05052595213055611,0.07403678447008133,0.07403678447008133,0.007735113147646189
95,vanilla,train,u_coarse,40,813,39,2.4453835487365723,3.5399792194366455,3.3871686458587646,0.05858878046274185,0.0834779366850853,0.07708410918712616,0.011204015463590622
96,vanilla,train,u_coarse,40,813,15,2.0369787216186523,3.1805036067962646,3.054877519607544,0.04835730046033859,0.07177282869815826,0.06972683221101761,0.009113552048802376
97,vanilla,train,u_coarse,40,813,36,2.5065300464630127,3.7851927280426025,3.7851927280426025,0.060579027980566025,0.09112871438264847,0.09112871438264847,0.013991878367960453
98,vanilla,train,u_coarse,40,813,15,2.0369787216186523,3.1805036067962646,3.054877519607544,0.04835730046033859,0.07177282869815826,0.06972683221101761,0.009113552048802376
99,vanilla,train,u_coarse,40,813,33,2.4719207286834717,3.4090633392333984,2.87283992767334,0.05951328203082085,0.09059474617242813,0.0733119398355484,0.008059774525463581
100,vanilla,train,u_coarse,40,649,9,2.0764942169189453,3.525493621826172,1.5190575122833252,0.04812411218881607,0.07143280655145645,0.03994759917259216,0.0022534530144184828
101,vanilla,train,u_coarse,40,649,19,1.9793589115142822,3.2318923473358154,3.204632043838501,0.047074150294065475,0.08470069617033005,0.08266515284776688,0.01002897135913372
102,vanilla,train,u_coarse,40,649,13,1.9860397577285767,3.2284107208251953,2.0769848823547363,0.046271439641714096,0.06541337817907333,0.05718804895877838,0.004212759900838137
103,vanilla,train,u_coarse,40,649,9,2.0764942169189453,3.525493621826172,1.5190575122833252,0.04812411218881607,0.07143280655145645,0.03994759917259216,0.0022534530144184828
104,vanilla,train,u_coarse,40,649,36,2.0057759284973145,3.6178650856018066,3.3390138149261475,0.04694532975554466,0.07344169169664383,0.06729866564273834,0.010887708514928818
105,vanilla,train,u_coarse,40,649,32,1.820996642112732,3.202000379562378,2.742017984390259,0.04367128014564514,0.07786831259727478,0.057186469435691833,0.007342443335801363
106,vanilla,train,u_coarse,40,649,5,2.0622665882110596,3.497628688812256,1.8725491762161255,0.048009078949689865,0.07086820900440216,0.04451097920536995,0.0034242584370076656
107,vanilla,train,u_coarse,40,649,37,2.1644680500030518,3.772833824157715,3.194126844406128,0.050536561757326126,0.07886575162410736,0.0653095617890358,0.009963327087461948
108,vanilla,train,u_coarse,40,649,39,2.280433416366577,3.5999956130981445,2.4200439453125,0.05341782048344612,0.08231409639120102,0.0520794577896595,0.005719349253922701
109,vanilla,train,u_coarse,40,649,10,1.985835075378418,3.3241937160491943,1.6732392311096191,0.04615555331110954,0.06735411286354065,0.045058730989694595,0.002734110690653324
110,vanilla,train,u_coarse,40,912,17,2.477846622467041,3.9196560382843018,3.9196560382843018,0.057852603495121,0.08990129083395004,0.08990129083395004,0.01500361692160368
111,vanilla,train,u_coarse,40,912,22,2.692089796066284,3.7731168270111084,3.7105109691619873,0.062418628484010696,0.09717874228954315,0.09717874228954315,0.013445206917822361
112,vanilla,train,u_coarse,40,912,26,2.9822237491607666,4.015449523925781,3.401991367340088,0.06976937502622604,0.10485877841711044,0.08970244228839874,0.011302290484309196
113,vanilla,train,u_coarse,40,912,18,2.466010808944702,3.793999433517456,3.793999433517456,0.05728357657790184,0.08997425436973572,0.08997425436973572,0.014057062566280365
114,vanilla,train,u_coarse,40,912,6,2.8266303539276123,3.9898386001586914,3.516465663909912,0.06852790713310242,0.08788502216339111,0.0714179053902626,0.012075712904334068
115,vanilla,train,u_coarse,40,912,38,2.985497236251831,3.996931314468384,3.9781978130340576,0.07082170248031616,0.09619791060686111,0.09361694008111954,0.015455134212970734
116,vanilla,train,u_coarse,40,912,28,3.0301971435546875,4.026009559631348,3.22402024269104,0.07106190919876099,0.10506374388933182,0.0852951630949974,0.010150689631700516
117,vanilla,train,u_coarse,40,912,1,3.7780730724334717,5.011670112609863,4.6713056564331055,0.09550980478525162,0.12143541872501373,0.10338064283132553,0.021309664472937584
118,vanilla,train,u_coarse,40,912,33,3.053654432296753,4.142487525939941,3.090928316116333,0.07231416553258896,0.10682155191898346,0.08088070154190063,0.009329918771982193
