step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,18.001325607299805,1.5226277112960815,0.006989907473325729,217.83230590820312,3.375749349594116,0.00013496731116902083,vanilla,extrap,u_fine,320,0,170,573,4
64,20.011945724487305,2.0561411380767822,0.028905820101499557,71.1324234008789,3.3814003467559814,2.6610357761383057,vanilla,extrap,u_fine,320,0,170,573,4
128,22.022563934326172,1.3442473411560059,0.0022597876377403736,594.8555908203125,3.4325437545776367,1.8576300144195557,vanilla,extrap,u_fine,320,0,170,573,4
192,24.033184051513672,1.7111012935638428,0.0016175588825717568,1057.829345703125,3.3329036235809326,1.599934458732605,vanilla,extrap,u_fine,320,0,170,573,4
256,26.04380226135254,2.4120562076568604,0.067463718354702,35.75338363647461,3.5427327156066895,2.043396234512329,vanilla,extrap,u_fine,320,0,170,573,4
320,28.05442237854004,1.6766554117202759,0.008988645859062672,186.53036499023438,3.4434361457824707,2.2308928966522217,vanilla,extrap,u_fine,320,0,170,573,4
0,20.169025421142578,2.1425023078918457,0.008834251202642918,242.52223205566406,3.4855635166168213,0.0001906695106299594,vanilla,extrap,u_fine,320,1,170,642,4
64,22.179643630981445,1.3121839761734009,0.004313407000154257,304.2105712890625,3.206602096557617,1.685183048248291,vanilla,extrap,u_fine,320,1,170,642,4
128,24.190263748168945,1.796995997428894,0.007865835912525654,228.45582580566406,3.4239654541015625,1.6721397638320923,vanilla,extrap,u_fine,320,1,170,642,4
192,26.200881958007812,2.172455310821533,0.0010820745956152678,2007.6761474609375,3.5183145999908447,1.8830350637435913,vanilla,extrap,u_fine,320,1,170,642,4
256,28.211502075195312,1.4174855947494507,0.002541258232668042,557.7888793945312,3.430246114730835,2.0627126693725586,vanilla,extrap,u_fine,320,1,170,642,4
320,30.222122192382812,2.082235336303711,0.0002629492082633078,7918.77392578125,3.411587715148926,1.9923503398895264,vanilla,extrap,u_fine,320,1,170,642,4
0,17.49867057800293,1.4775478839874268,0.0038126336876302958,387.5399475097656,3.3299357891082764,0.00010839446622412652,vanilla,extrap,u_fine,320,2,170,557,4
64,19.50929069519043,3.1409215927124023,0.01516698021441698,207.08944702148438,3.3769619464874268,1.9605814218521118,vanilla,extrap,u_fine,320,2,170,557,4
128,21.519908905029297,1.8197648525238037,0.0092358672991395,197.03237915039062,3.467522144317627,2.037931442260742,vanilla,extrap,u_fine,320,2,170,557,4
192,23.530529022216797,1.949873924255371,0.038263775408267975,50.958744049072266,3.280467987060547,1.2766927480697632,vanilla,extrap,u_fine,320,2,170,557,4
256,25.541149139404297,2.9511048793792725,0.007684079930186272,384.0544128417969,3.529123067855835,2.3588953018188477,vanilla,extrap,u_fine,320,2,170,557,4
320,27.551767349243164,2.7816638946533203,0.018490584567189217,150.436767578125,3.4745137691497803,2.5229427814483643,vanilla,extrap,u_fine,320,2,170,557,4
0,17.09026336669922,2.020392656326294,0.019345443695783615,104.43765258789062,3.3110804557800293,0.0001359114539809525,vanilla,extrap,u_fine,320,3,170,544,4
64,19.10088348388672,3.2669754028320312,0.012999296188354492,251.3194122314453,3.33941912651062,2.123051404953003,vanilla,extrap,u_fine,320,3,170,544,4
128,21.111501693725586,1.9747084379196167,0.012919669970870018,152.84510803222656,3.483466386795044,2.378784418106079,vanilla,extrap,u_fine,320,3,170,544,4
192,23.122121810913086,2.020364761352539,0.008187731727957726,246.755126953125,3.2927474975585938,1.234468698501587,vanilla,extrap,u_fine,320,3,170,544,4
256,25.132741928100586,3.751105785369873,0.012197544798254967,307.5295715332031,3.503121852874756,2.420088529586792,vanilla,extrap,u_fine,320,3,170,544,4
320,27.143360137939453,1.6561015844345093,0.010171089321374893,162.82440185546875,3.508845806121826,2.466667652130127,vanilla,extrap,u_fine,320,3,170,544,4
0,20.200441360473633,2.2956626415252686,0.004623111337423325,496.562255859375,3.4854958057403564,0.00018700658984016627,vanilla,extrap,u_fine,320,4,170,643,4
64,22.2110595703125,1.319890022277832,0.0031964860390871763,412.9190673828125,3.1868650913238525,1.6638263463974,vanilla,extrap,u_fine,320,4,170,643,4
128,24.2216796875,1.914939045906067,0.016311485320329666,117.39820098876953,3.4260830879211426,1.6399493217468262,vanilla,extrap,u_fine,320,4,170,643,4
192,26.232297897338867,2.2055654525756836,0.005348720122128725,412.3538818359375,3.5188982486724854,1.915513515472412,vanilla,extrap,u_fine,320,4,170,643,4
256,28.242918014526367,1.3978170156478882,0.004161851014941931,335.8642578125,3.429248094558716,2.046694755554199,vanilla,extrap,u_fine,320,4,170,643,4
320,30.253538131713867,1.958884596824646,0.001996336504817009,981.2396850585938,3.412926197052002,1.9820135831832886,vanilla,extrap,u_fine,320,4,170,643,4
0,20.671680450439453,1.7420449256896973,0.008792741224169731,198.12307739257812,3.4815163612365723,6.693650357192382e-05,vanilla,extrap,u_fine,320,5,170,658,4
64,22.68229866027832,1.733315348625183,0.0010542856762185693,1644.066162109375,2.8932785987854004,1.0280916690826416,vanilla,extrap,u_fine,320,5,170,658,4
128,24.69291877746582,2.1607158184051514,0.0024188850075006485,893.2693481445312,3.443168878555298,1.2121467590332031,vanilla,extrap,u_fine,320,5,170,658,4
