metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.02404979416355491,-0.0244516059756279,7.026352074612494e-110,1.4052704149224987e-109
rel_mean,stoch_iso,1000,-0.01689359449967742,-0.015920590609312057,1.385849403891354e-60,2.771698807782708e-60
rel_mean,curvature,1000,-0.01254044672101736,-0.012190990149974823,1.5403082641379385e-30,3.080616528275877e-30
rel_mean,operator_norm,1000,-0.0066427294909954075,-0.005938973277807236,2.5119521649941386e-08,5.023904329988277e-08
