,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,990,-0.004107810726219957,-0.003432855010032654,3.62543335296123e-36,7.25086670592246e-36
0,rel_mean,curvature,990,0.01908361849497364,0.010076351463794708,1.0,2.6909579198446028e-83
1,rel_mean,operator_norm,990,0.013265139523028123,0.0068466998636722565,1.0,1.6010102694630293e-43
3,rel_mean,stoch_iso,990,0.011776947749383522,0.006018506363034248,1.0,1.6804831914561825e-50
