,method,split,field,horizon,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin
0,vanilla,train,u_coarse,40,850,16,2.70684552192688,4.836826324462891,4.836826324462891,0.06298869103193283,0.0962965339422226,0.0962965339422226,0.02284657210111618
1,vanilla,train,u_coarse,40,850,32,3.53776478767395,5.405773162841797,3.194507122039795,0.08108743280172348,0.10726644843816757,0.08778425306081772,0.009965700097382069
2,vanilla,train,u_coarse,40,850,12,2.595249891281128,4.53938102722168,4.53938102722168,0.06135651096701622,0.09345236420631409,0.09345236420631409,0.02012302540242672
3,vanilla,train,u_coarse,40,850,9,2.644179582595825,3.832878589630127,3.832878589630127,0.062296122312545776,0.08320903033018112,0.08320903033018112,0.01434663962572813
4,vanilla,train,u_coarse,40,850,32,3.53776478767395,5.405773162841797,3.194507122039795,0.08108743280172348,0.10726644843816757,0.08778425306081772,0.009965700097382069
5,vanilla,train,u_coarse,40,850,35,3.770345449447632,5.535734176635742,2.923809289932251,0.08716683834791183,0.11016472429037094,0.0789395347237587,0.00834830105304718
6,vanilla,train,u_coarse,40,850,3,3.1310346126556396,4.482884407043457,2.3847665786743164,0.07432466000318527,0.09095825254917145,0.05888323113322258,0.005553819704800844
7,vanilla,train,u_coarse,40,850,2,3.287252426147461,4.9030656814575195,2.1561858654022217,0.07823992520570755,0.09942904859781265,0.05411974713206291,0.0045401728712022305
8,vanilla,train,u_coarse,40,850,27,3.3873233795166016,5.725978374481201,3.7893638610839844,0.07660432904958725,0.11362025886774063,0.09374641627073288,0.01402273215353489
9,vanilla,train,u_coarse,40,850,13,2.5657267570495605,4.7306694984436035,4.7306694984436035,0.06054176762700081,0.09575673937797546,0.09575673937797546,0.021854717284440994
10,vanilla,train,u_coarse,40,636,23,1.5453580617904663,2.938243865966797,2.938243865966797,0.03789173811674118,0.07537341117858887,0.07537341117858887,0.008430934511125088
11,vanilla,train,u_coarse,40,636,6,1.6585180759429932,2.3371896743774414,2.3371896743774414,0.04023870453238487,0.0540626086294651,0.0540626086294651,0.0053344289772212505
12,vanilla,train,u_coarse,40,636,35,2.470679998397827,4.373152732849121,4.351319313049316,0.06004244089126587,0.10089369863271713,0.09916695207357407,0.01849021390080452
13,vanilla,train,u_coarse,40,636,18,1.7857248783111572,3.213531494140625,3.1751668453216553,0.04339578375220299,0.08085790276527405,0.08037663251161575,0.00984539557248354
14,vanilla,train,u_coarse,40,636,36,2.5455477237701416,4.402998447418213,4.339880466461182,0.0617319718003273,0.10158227384090424,0.09810078144073486,0.018393125385046005
15,vanilla,train,u_coarse,40,636,32,2.141711473464966,3.8007705211639404,3.8007705211639404,0.05230134725570679,0.08989813178777695,0.08989813178777695,0.014107282273471355
16,vanilla,train,u_coarse,40,636,28,2.1939125061035156,4.1077399253845215,4.1077399253845215,0.05393284559249878,0.09932807832956314,0.09932807832956314,0.016478054225444794
17,vanilla,train,u_coarse,40,636,9,1.9852088689804077,3.130934000015259,3.130934000015259,0.04786226525902748,0.07643774896860123,0.07643774896860123,0.009572995826601982
18,vanilla,train,u_coarse,40,636,31,2.083932638168335,3.7572426795959473,3.7572426795959473,0.050977181643247604,0.08961785584688187,0.08961785584688187,0.013786008581519127
19,vanilla,train,u_coarse,40,636,2,2.3845789432525635,3.3800249099731445,2.986891508102417,0.059078704565763474,0.07810188084840775,0.0691140815615654,0.008712423965334892
20,vanilla,train,u_coarse,40,511,23,1.7714004516601562,3.130401372909546,1.4971656799316406,0.04124419763684273,0.0682363286614418,0.03950893506407738,0.002188969636335969
21,vanilla,train,u_coarse,40,511,16,1.7945507764816284,3.0996174812316895,3.0099878311157227,0.04255570098757744,0.06607246398925781,0.06561155617237091,0.008847681805491447
22,vanilla,train,u_coarse,40,511,40,1.9833862781524658,2.8240320682525635,1.7109029293060303,0.04718563333153725,0.06359652429819107,0.03937540203332901,0.0028585828840732574
23,vanilla,train,u_coarse,40,511,8,1.6244709491729736,2.7237443923950195,1.9780141115188599,0.03870395943522453,0.06128336116671562,0.04049552604556084,0.0038208398036658764
24,vanilla,train,u_coarse,40,511,38,1.8761303424835205,2.805204391479492,1.7313073873519897,0.04434812068939209,0.060603585094213486,0.04158567637205124,0.002927172929048538
25,vanilla,train,u_coarse,40,511,3,1.9127908945083618,2.490137815475464,1.696537733078003,0.04706167057156563,0.06303700804710388,0.03671257942914963,0.002810781355947256
26,vanilla,train,u_coarse,40,511,25,1.721588373184204,3.148287057876587,1.6966232061386108,0.03988170996308327,0.06862619519233704,0.04476146772503853,0.002811064710840583
27,vanilla,train,u_coarse,40,511,23,1.7714004516601562,3.130401372909546,1.4971656799316406,0.04124419763684273,0.0682363286614418,0.03950893506407738,0.002188969636335969
28,vanilla,train,u_coarse,40,511,36,1.9030040502548218,2.9182240962982178,2.1213884353637695,0.04507758840918541,0.06286769360303879,0.05361449345946312,0.004394812975078821
29,vanilla,train,u_coarse,40,511,12,1.4621473550796509,2.801089286804199,2.801089286804199,0.03436030074954033,0.058697279542684555,0.058697279542684555,0.007662208750844002
30,vanilla,train,u_coarse,40,269,36,2.481743574142456,3.811551809310913,3.811551809310913,0.05910549312829971,0.0818551555275917,0.07935075461864471,0.01418742910027504
31,vanilla,train,u_coarse,40,269,27,3.434591770172119,4.216457843780518,3.5611817836761475,0.08283413201570511,0.11368689686059952,0.07733197510242462,0.012384781613945961
32,vanilla,train,u_coarse,40,269,36,2.481743574142456,3.811551809310913,3.811551809310913,0.05910549312829971,0.0818551555275917,0.07935075461864471,0.01418742910027504
33,vanilla,train,u_coarse,40,269,8,2.7670130729675293,4.23130989074707,3.4272799491882324,0.06586682051420212,0.09801645576953888,0.08991993218660355,0.011470945551991463
34,vanilla,train,u_coarse,40,269,31,2.7565674781799316,3.594619035720825,3.594619035720825,0.06590546667575836,0.08511737734079361,0.07607237249612808,0.012618444859981537
35,vanilla,train,u_coarse,40,269,38,2.3860678672790527,3.928400754928589,3.5892114639282227,0.05643009766936302,0.08116228878498077,0.0795755386352539,0.012580507434904575
36,vanilla,train,u_coarse,40,269,1,3.4234778881073,5.288816928863525,4.835760593414307,0.08571149408817291,0.1764632761478424,0.11813779920339584,0.022836504504084587
37,vanilla,train,u_coarse,40,269,14,2.9825854301452637,4.067936420440674,4.012608528137207,0.07170090824365616,0.11267384141683578,0.1088574007153511,0.015723658725619316
38,vanilla,train,u_coarse,40,269,26,3.3170533180236816,4.130501747131348,3.3776450157165527,0.08011714369058609,0.11233274638652802,0.07451997697353363,0.011141099035739899
