step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,18.001325607299805,1.977996826171875,0.0005498778191395104,3597.156982421875,3.375750780105591,0.00013496731116902083,vanilla,extrap,u_fine,320,0,170,573,3
64,20.011945724487305,2.835270643234253,0.05506199225783348,51.49233627319336,3.383800983428955,2.1647815704345703,vanilla,extrap,u_fine,320,0,170,573,3
128,22.022563934326172,1.802589774131775,0.010539909824728966,171.02516174316406,3.4165008068084717,1.5276203155517578,vanilla,extrap,u_fine,320,0,170,573,3
192,24.033184051513672,2.697077751159668,0.012528444640338421,215.27633666992188,3.3139395713806152,1.4917863607406616,vanilla,extrap,u_fine,320,0,170,573,3
256,26.04380226135254,3.3890202045440674,0.017166946083307266,197.41543579101562,3.538853406906128,1.7893025875091553,vanilla,extrap,u_fine,320,0,170,573,3
320,28.05442237854004,2.37330961227417,0.012374095618724823,191.79661560058594,3.4328835010528564,2.1552350521087646,vanilla,extrap,u_fine,320,0,170,573,3
0,20.169025421142578,3.178593158721924,0.014482392929494381,219.47982788085938,3.485560417175293,0.0001906695106299594,vanilla,extrap,u_fine,320,1,170,642,3
64,22.179643630981445,2.3644702434539795,0.017113249748945236,138.1660614013672,3.2124271392822266,1.7018581628799438,vanilla,extrap,u_fine,320,1,170,642,3
128,24.190263748168945,2.0849194526672363,0.0004754253604914993,4385.376953125,3.409106731414795,1.3448081016540527,vanilla,extrap,u_fine,320,1,170,642,3
192,26.200881958007812,2.828763961791992,0.02280336804687977,124.0502700805664,3.5163469314575195,1.63279390335083,vanilla,extrap,u_fine,320,1,170,642,3
256,28.211502075195312,2.4079530239105225,0.007522623986005783,320.0948181152344,3.424760341644287,2.253188133239746,vanilla,extrap,u_fine,320,1,170,642,3
320,30.222122192382812,2.8498287200927734,0.005632250569760799,505.9840087890625,3.4112110137939453,2.037003755569458,vanilla,extrap,u_fine,320,1,170,642,3
0,17.49867057800293,2.4462151527404785,0.013232951983809471,184.8578643798828,3.3299479484558105,0.00010839446622412652,vanilla,extrap,u_fine,320,2,170,557,3
64,19.50929069519043,3.457479953765869,0.0349896103143692,98.8144760131836,3.340261697769165,1.386001467704773,vanilla,extrap,u_fine,320,2,170,557,3
128,21.519908905029297,3.773357629776001,0.007229069247841835,521.9700317382812,3.455714464187622,1.4898788928985596,vanilla,extrap,u_fine,320,2,170,557,3
192,23.530529022216797,2.4830188751220703,0.009916452690958977,250.39385986328125,3.263486862182617,1.2082825899124146,vanilla,extrap,u_fine,320,2,170,557,3
256,25.541149139404297,4.044898986816406,0.006764316465705633,597.9760131835938,3.5269436836242676,2.0770511627197266,vanilla,extrap,u_fine,320,2,170,557,3
320,27.551767349243164,2.4773240089416504,0.007128369994461536,347.53021240234375,3.470473051071167,2.2047858238220215,vanilla,extrap,u_fine,320,2,170,557,3
0,17.09026336669922,1.814566731452942,0.008387619629502296,216.3386993408203,3.311079740524292,0.0001359114539809525,vanilla,extrap,u_fine,320,3,170,544,3
64,19.10088348388672,4.274389743804932,0.0013252308126538992,3225.392578125,3.2778022289276123,1.414868712425232,vanilla,extrap,u_fine,320,3,170,544,3
128,21.111501693725586,2.731851100921631,0.022391656413674355,122.00308227539062,3.471883535385132,1.752753734588623,vanilla,extrap,u_fine,320,3,170,544,3
192,23.122121810913086,1.8030940294265747,0.010279004462063313,175.4152374267578,3.2779760360717773,1.184844970703125,vanilla,extrap,u_fine,320,3,170,544,3
256,25.132741928100586,4.010004997253418,0.033606402575969696,119.32264709472656,3.492877960205078,1.9704985618591309,vanilla,extrap,u_fine,320,3,170,544,3
320,27.143360137939453,2.7952959537506104,0.010260387323796749,272.4356994628906,3.501469612121582,2.1600513458251953,vanilla,extrap,u_fine,320,3,170,544,3
