,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,979,0.008487487202310465,0.003325164318084717,0.9999999999999822,3.5463465738649065e-14
1,rel_mean,operator_norm,979,0.009022812780460859,0.003830939531326294,0.9999999999999992,1.4789037628990364e-15
0,rel_mean,curvature,979,0.019152652989764745,0.017054475843906403,1.0,2.5986310586591468e-107
3,rel_mean,stoch_iso,979,0.010621730675797175,0.007456362247467041,1.0,8.393292628404908e-27
