metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,curvature,1000,0.03890011047571897,0.040156539529561996,1.0,2.0303659350552513e-158
rel_mean,operator_norm,1000,0.010555007748305797,0.006333887577056885,1.0,6.129749654790197e-32
rel_mean,stiefel,1000,0.005921840410679579,0.005954660475254059,1.0,5.347790996876589e-50
rel_mean,stoch_iso,1000,0.03224405113607645,0.0310327410697937,1.0,3.2456440310846907e-137
