metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,curvature,1000,0.03831584025546909,0.0359431728720665,1.0,5.879734749233613e-134
rel_mean,operator_norm,1000,0.012985043101012707,0.010789122432470322,1.0,4.4837329394805135e-35
rel_mean,stiefel,1000,0.008954965330660343,0.009530909359455109,1.0,5.262741283129803e-59
rel_mean,stoch_iso,1000,0.014827564954757691,0.00860951840877533,1.0,5.421613380519708e-36
