step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,18.001325607299805,1.8397635221481323,0.0025738333351910114,714.7951049804688,3.3095755577087402,7.148119766497985e-05,vanilla,extrap,u_fine,320,0,170,573,14
64,20.011945724487305,2.295419692993164,0.020142139866948128,113.96106719970703,3.404083251953125,2.355661153793335,vanilla,extrap,u_fine,320,0,170,573,14
128,22.022563934326172,1.3267531394958496,0.01835533045232296,72.28162384033203,3.3710238933563232,1.5733035802841187,vanilla,extrap,u_fine,320,0,170,573,14
192,24.033184051513672,1.802628517150879,0.002918297192081809,617.69873046875,3.2484641075134277,1.4816001653671265,vanilla,extrap,u_fine,320,0,170,573,14
256,26.04380226135254,2.255699396133423,0.01341786328703165,168.11166381835938,3.48337459564209,1.9818546772003174,vanilla,extrap,u_fine,320,0,170,573,14
320,28.05442237854004,1.6838152408599854,0.001974000595510006,852.996337890625,3.4017083644866943,1.8871057033538818,vanilla,extrap,u_fine,320,0,170,573,14
0,20.169025421142578,3.067601203918457,0.0406062975525856,75.54496002197266,3.281136989593506,0.00011726312368409708,vanilla,extrap,u_fine,320,1,170,642,14
64,22.179643630981445,1.4251470565795898,0.02740710973739624,51.99917221069336,3.300405263900757,1.6313215494155884,vanilla,extrap,u_fine,320,1,170,642,14
128,24.190263748168945,1.8885540962219238,0.012733220122754574,148.3170928955078,3.3690297603607178,1.4112650156021118,vanilla,extrap,u_fine,320,1,170,642,14
192,26.200881958007812,2.0791327953338623,0.020006319507956505,103.9238052368164,3.373769998550415,1.6786855459213257,vanilla,extrap,u_fine,320,1,170,642,14
256,28.211502075195312,1.5767234563827515,0.01040442194789648,151.54359436035156,3.401657819747925,1.7458076477050781,vanilla,extrap,u_fine,320,1,170,642,14
320,30.222122192382812,1.7719247341156006,0.004551879595965147,389.273193359375,3.3968687057495117,1.6934560537338257,vanilla,extrap,u_fine,320,1,170,642,14
0,17.49867057800293,1.2790528535842896,0.024290496483445168,52.65651321411133,3.2939765453338623,0.00017768528778105974,vanilla,extrap,u_fine,320,2,170,557,14
64,19.50929069519043,1.9937503337860107,0.019886203110218048,100.25797271728516,3.436823844909668,1.7382709980010986,vanilla,extrap,u_fine,320,2,170,557,14
128,21.519908905029297,1.9283299446105957,0.01773039996623993,108.7583999633789,3.3725316524505615,1.5667859315872192,vanilla,extrap,u_fine,320,2,170,557,14
192,23.530529022216797,1.7441036701202393,0.010632256045937538,164.03890991210938,3.257228374481201,1.2962496280670166,vanilla,extrap,u_fine,320,2,170,557,14
256,25.541149139404297,2.3024094104766846,0.02591514028608799,88.84417724609375,3.49918532371521,2.3128817081451416,vanilla,extrap,u_fine,320,2,170,557,14
320,27.551767349243164,1.9497390985488892,0.021666372194886208,89.98918151855469,3.4035305976867676,2.0638883113861084,vanilla,extrap,u_fine,320,2,170,557,14
0,17.09026336669922,1.4641035795211792,0.0007407818920910358,1976.4300537109375,3.2867205142974854,0.00012515508569777012,vanilla,extrap,u_fine,320,3,170,544,14
64,19.10088348388672,2.303999662399292,0.015015920624136925,153.43711853027344,3.4167580604553223,1.6499199867248535,vanilla,extrap,u_fine,320,3,170,544,14
