,step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,mu_id,k0
0,0,2.5132741928100586,3.272146463394165,0.04672123119235039,70.03553771972656,3.0674290657043457,6.610783020732924e-05,vanilla,train,u_coarse,40,850,16
1,8,3.769911289215088,2.784597396850586,0.005385061725974083,517.0966796875,3.4571754932403564,0.29814693331718445,vanilla,train,u_coarse,40,850,16
2,16,5.026548385620117,2.8652846813201904,0.0007074518362060189,4050.14794921875,3.367281913757324,0.3566148281097412,vanilla,train,u_coarse,40,850,16
3,24,6.2831854820251465,3.501134157180786,0.013522074557840824,258.9198913574219,2.8811521530151367,0.48313549160957336,vanilla,train,u_coarse,40,850,16
4,32,7.539822578430176,5.06508731842041,0.03352814540266991,151.06971740722656,3.501246452331543,0.6215466260910034,vanilla,train,u_coarse,40,850,16
5,40,8.796459197998047,3.161667585372925,0.043613508343696594,72.49285125732422,3.543281078338623,0.4526160955429077,vanilla,train,u_coarse,40,850,16
6,0,5.026548385620117,2.8749442100524902,0.0037730454932898283,761.9691162109375,3.4187815189361572,3.265696796006523e-05,vanilla,train,u_coarse,40,850,32
7,8,6.2831854820251465,3.5446078777313232,0.018246851861476898,194.25860595703125,3.4329233169555664,0.46402037143707275,vanilla,train,u_coarse,40,850,32
8,16,7.539822578430176,4.915570259094238,0.043098870664834976,114.0533447265625,2.8853025436401367,0.514786958694458,vanilla,train,u_coarse,40,850,32
9,24,8.796459197998047,3.4184200763702393,0.029465192928910255,116.01553344726562,3.3950998783111572,0.37340664863586426,vanilla,train,u_coarse,40,850,32
10,32,10.053096771240234,2.776197910308838,0.0012109153904020786,2292.64404296875,3.462033987045288,0.23382805287837982,vanilla,train,u_coarse,40,850,32
11,40,11.309733390808105,2.80911922454834,0.0016911146230995655,1661.1051025390625,3.4093194007873535,0.37483057379722595,vanilla,train,u_coarse,40,850,32
12,0,1.884955644607544,4.2539520263671875,0.002697765827178955,1576.842529296875,3.5253520011901855,4.135767085244879e-05,vanilla,train,u_coarse,40,850,12
13,8,3.1415927410125732,2.8067374229431152,0.001572526409290731,1784.858642578125,3.4801313877105713,0.427983820438385,vanilla,train,u_coarse,40,850,12
14,16,4.398229598999023,2.193214178085327,0.0069418358616530895,315.9415283203125,2.9532723426818848,0.4069170355796814,vanilla,train,u_coarse,40,850,12
15,24,5.654866695404053,1.7560768127441406,0.008645547553896904,203.1192169189453,3.393803834915161,0.4278707802295685,vanilla,train,u_coarse,40,850,12
16,32,6.911503791809082,3.5989344120025635,0.0034344957675784826,1047.8785400390625,3.4757885932922363,0.7171759009361267,vanilla,train,u_coarse,40,850,12
17,40,8.16814136505127,4.079766273498535,0.05990145727992058,68.10796356201172,3.535863161087036,0.568256676197052,vanilla,train,u_coarse,40,850,12
18,0,1.4137166738510132,4.292823791503906,0.0006024934118613601,7125.0966796875,3.4867777824401855,5.3945957915857434e-05,vanilla,train,u_coarse,40,850,9
19,8,2.670353651046753,2.7237207889556885,0.004823715891689062,564.6519775390625,3.443632125854492,0.5243738293647766,vanilla,train,u_coarse,40,850,9
20,16,3.9269907474517822,3.176757574081421,0.025839366018772125,122.94255065917969,3.4490106105804443,0.3626299202442169,vanilla,train,u_coarse,40,850,9
21,24,5.183628082275391,2.1690595149993896,0.0054749478586018085,396.17901611328125,3.144439935684204,0.4116145074367523,vanilla,train,u_coarse,40,850,9
