step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,18.001325607299805,1.4535490274429321,0.025924241170287132,56.06910705566406,3.375753879547119,0.00013496731116902083,vanilla,extrap,u_fine,320,0,170,573,7
64,20.011945724487305,3.0789272785186768,0.04620454087853432,66.63689422607422,3.3801870346069336,2.775470733642578,vanilla,extrap,u_fine,320,0,170,573,7
128,22.022563934326172,2.1214916706085205,0.001280334428884089,1656.982421875,3.459630250930786,2.537446975708008,vanilla,extrap,u_fine,320,0,170,573,7
192,24.033184051513672,1.6318036317825317,0.02421535551548004,67.38714599609375,3.3370347023010254,2.3970792293548584,vanilla,extrap,u_fine,320,0,170,573,7
256,26.04380226135254,3.0551657676696777,0.054955799132585526,55.59314727783203,3.5455026626586914,2.9463400840759277,vanilla,extrap,u_fine,320,0,170,573,7
320,28.05442237854004,1.7171131372451782,0.019344719126820564,88.76392364501953,3.475484609603882,3.1909284591674805,vanilla,extrap,u_fine,320,0,170,573,7
0,20.169025421142578,2.7133285999298096,0.01330991555005312,203.85768127441406,3.4855546951293945,0.0001906695106299594,vanilla,extrap,u_fine,320,1,170,642,7
64,22.179643630981445,1.9622398614883423,0.014139542356133461,138.77676391601562,3.1774203777313232,1.5480505228042603,vanilla,extrap,u_fine,320,1,170,642,7
128,24.190263748168945,1.951701283454895,0.030322622507810593,64.3645248413086,3.3993570804595947,1.3504878282546997,vanilla,extrap,u_fine,320,1,170,642,7
192,26.200881958007812,3.0016989707946777,0.05365552753210068,55.94388961791992,3.527893543243408,2.2914113998413086,vanilla,extrap,u_fine,320,1,170,642,7
256,28.211502075195312,1.6749404668807983,0.015525136142969131,107.8857192993164,3.4547030925750732,2.4930083751678467,vanilla,extrap,u_fine,320,1,170,642,7
320,30.222122192382812,1.7884973287582397,0.018747515976428986,95.39916229248047,3.394089937210083,2.4962401390075684,vanilla,extrap,u_fine,320,1,170,642,7
0,17.49867057800293,2.0523412227630615,0.027329465374350548,75.09628295898438,3.3299360275268555,0.00010839446622412652,vanilla,extrap,u_fine,320,2,170,557,7
64,19.50929069519043,3.734916925430298,0.02937893383204937,127.12908172607422,3.3485591411590576,1.9822814464569092,vanilla,extrap,u_fine,320,2,170,557,7
128,21.519908905029297,2.341219186782837,0.029635103419423103,79.00155639648438,3.4857237339019775,2.6502187252044678,vanilla,extrap,u_fine,320,2,170,557,7
192,23.530529022216797,2.1357524394989014,0.002096222946420312,1018.8574829101562,3.2903337478637695,1.9544892311096191,vanilla,extrap,u_fine,320,2,170,557,7
256,25.541149139404297,4.050064563751221,0.06003081426024437,67.4664306640625,3.5219995975494385,2.801053762435913,vanilla,extrap,u_fine,320,2,170,557,7
320,27.551767349243164,2.7126333713531494,0.02655305713415146,102.15898895263672,3.5040502548217773,3.558349370956421,vanilla,extrap,u_fine,320,2,170,557,7
