metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.003598132066428661,-0.003298252820968628,2.0371487711769112e-11,4.0742975423538224e-11
rel_mean,curvature,1000,0.031552393671125174,0.023053709417581558,1.0,8.511569795925518e-80
rel_mean,operator_norm,1000,0.015736012428998948,0.014462236315011978,1.0,1.2431724910169902e-49
rel_mean,stoch_iso,1000,0.02471990431472659,0.016944371163845062,1.0,1.4262299526709776e-84
