metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,0.0028327791206538677,0.006134018301963806,0.99999999999999,1.989362625992928e-14
rel_mean,curvature,1000,0.016900268957018853,0.01216132938861847,1.0,1.4467511568554666e-43
rel_mean,operator_norm,1000,0.02239337831735611,0.016554780304431915,1.0,2.373945675962261e-77
rel_mean,stoch_iso,1000,0.008997276496142148,0.00702938437461853,1.0,1.7576576089059214e-19
