metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,0.0003428917415440083,0.00018595904111862183,0.7405919765914114,0.5188160468171772
rel_mean,curvature,1000,0.0015336350947618485,1.3872981071472168e-05,0.9035699998249885,0.19286000035002293
rel_mean,operator_norm,1000,0.012702580112963914,0.011958763003349304,1.0,4.816600686443348e-66
rel_mean,stoch_iso,1000,0.022295737091451884,0.021565429866313934,1.0,1.0072340639234542e-139
