metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,curvature,1000,0.016708719223737716,0.015185881406068802,1.0,8.53032665593062e-104
rel_mean,operator_norm,1000,0.028081049971282482,0.02496696263551712,1.0,6.200618333680598e-125
rel_mean,stiefel,1000,0.0073907654657959935,0.007942024618387222,1.0,6.268519311533617e-65
rel_mean,stoch_iso,1000,0.027186718378216027,0.024306952953338623,1.0,5.916363313055778e-125
