,step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,mu_id,k0
0,0,20.011945724487305,3.1599502563476562,0.049666840583086014,63.6229362487793,3.4841885566711426,0.00014659055159427226,vanilla,extrap,u_fine,160,170,637
1,32,21.017255783081055,2.4095592498779297,0.015013672411441803,160.49099731445312,3.499286651611328,1.683422565460205,vanilla,extrap,u_fine,160,170,637
2,64,22.022563934326172,1.6166465282440186,0.02636353299021721,61.32131576538086,3.347261428833008,1.62450110912323,vanilla,extrap,u_fine,160,170,637
3,96,23.027873992919922,1.3681052923202515,0.026350444182753563,51.91962814331055,3.353898763656616,1.1216009855270386,vanilla,extrap,u_fine,160,170,637
4,128,24.033184051513672,1.9394376277923584,0.03612913563847542,53.68070983886719,3.388853073120117,1.3258334398269653,vanilla,extrap,u_fine,160,170,637
5,160,25.038494110107422,2.5865793228149414,0.009148458018898964,282.7339172363281,3.482800006866455,1.9087318181991577,vanilla,extrap,u_fine,160,170,637
6,0,24.127431869506836,1.8259159326553345,0.029541676864027977,61.808135986328125,3.3640670776367188,0.00012770379544235766,vanilla,extrap,u_fine,160,170,768
7,32,25.132741928100586,2.582995891571045,0.008192874491214752,315.2734680175781,3.3713154792785645,1.5958412885665894,vanilla,extrap,u_fine,160,170,768
8,64,26.138050079345703,2.8711390495300293,0.03807318955659866,75.41104888916016,3.550333023071289,2.5582115650177,vanilla,extrap,u_fine,160,170,768
9,96,27.143360137939453,2.571099042892456,0.011121307499706745,231.18675231933594,3.54773211479187,2.9754505157470703,vanilla,extrap,u_fine,160,170,768
10,128,28.148670196533203,2.0358288288116455,0.013545465655624866,150.29595947265625,3.469311475753784,2.563173770904541,vanilla,extrap,u_fine,160,170,768
11,160,29.153980255126953,1.5131874084472656,0.010397619567811489,145.5321044921875,3.3496251106262207,2.1603927612304688,vanilla,extrap,u_fine,160,170,768
12,0,19.10088348388672,2.7152950763702393,0.008187389932572842,331.6435546875,3.441596031188965,9.828302427195013e-05,vanilla,extrap,u_fine,160,170,608
13,32,20.10619354248047,2.742462396621704,0.010256671346724033,267.3832702636719,3.5268781185150146,2.699197292327881,vanilla,extrap,u_fine,160,170,608
14,64,21.111501693725586,2.71927547454834,0.02152574621140957,126.32665252685547,3.5033345222473145,2.829502582550049,vanilla,extrap,u_fine,160,170,608
15,96,22.116811752319336,1.7773475646972656,0.02052483521401882,86.594970703125,3.2707388401031494,2.3408515453338623,vanilla,extrap,u_fine,160,170,608
16,128,23.122121810913086,1.6873037815093994,0.03068527951836586,54.98740005493164,3.2788074016571045,1.9025076627731323,vanilla,extrap,u_fine,160,170,608
17,160,24.127431869506836,1.4544068574905396,0.01932116597890854,75.27531433105469,3.380816698074341,2.3289413452148438,vanilla,extrap,u_fine,160,170,608
18,0,18.284069061279297,1.6534284353256226,0.003059538546949625,540.4176025390625,3.4053146839141846,0.00013148548896424472,vanilla,extrap,u_fine,160,170,582
19,32,19.289379119873047,2.6709046363830566,0.008341514505445957,320.1942138671875,2.9367880821228027,1.9946208000183105,vanilla,extrap,u_fine,160,170,582
20,64,20.294689178466797,2.7482986450195312,0.024048738181591034,114.28036499023438,3.0054309368133545,2.7562191486358643,vanilla,extrap,u_fine,160,170,582
21,96,21.299997329711914,2.3436665534973145,0.022919440641999245,102.25670623779297,3.5259251594543457,3.1267406940460205,vanilla,extrap,u_fine,160,170,582
22,128,22.305307388305664,1.8948023319244385,0.006084675434976816,311.4056396484375,3.032468318939209,2.5122392177581787,vanilla,extrap,u_fine,160,170,582
23,160,23.310617446899414,1.8629602193832397,0.003503409679979086,531.7562866210938,3.0875234603881836,2.092482328414917,vanilla,extrap,u_fine,160,170,582
24,0,24.190263748168945,1.694969654083252,0.026368016377091408,64.2812728881836,3.3454980850219727,0.00011453974002506584,vanilla,extrap,u_fine,160,170,770
