,method,split,field,horizon,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin
0,vanilla,extrap,u_fine,160,170,637,5.935617923736572,7.912585735321045,7.912585735321045,0.14511556923389435,0.20626763999462128,0.1674756109714508,0.061141617596149445
1,vanilla,extrap,u_fine,160,170,768,8.982220649719238,12.620274543762207,8.419591903686523,0.18928150832653046,0.2742745578289032,0.23928533494472504,0.06922806054353714
2,vanilla,extrap,u_fine,160,170,608,7.763676643371582,10.471076011657715,8.880814552307129,0.17790214717388153,0.24635984003543854,0.24635984003543854,0.07702037692070007
3,vanilla,extrap,u_fine,160,170,582,8.24866771697998,11.67296028137207,7.710149765014648,0.17685465514659882,0.24833500385284424,0.21963518857955933,0.05805313587188721
4,vanilla,extrap,u_fine,160,170,770,8.925628662109375,12.564663887023926,8.4069242477417,0.18859721720218658,0.27258190512657166,0.23858875036239624,0.06901989132165909
5,vanilla,extrap,u_fine,160,170,799,8.535548210144043,11.597726821899414,9.202030181884766,0.19168095290660858,0.2633399963378906,0.2633399963378906,0.08269274234771729
6,vanilla,extrap,u_fine,160,170,527,7.41195011138916,12.0007963180542,9.725700378417969,0.14632727205753326,0.2208947092294693,0.2208947092294693,0.09237231314182281
7,vanilla,extrap,u_fine,160,170,520,7.191368103027344,12.099777221679688,10.84368896484375,0.14289870858192444,0.222800150513649,0.22052045166492462,0.1148296669125557
8,vanilla,extrap,u_fine,160,170,729,7.693294525146484,12.518074989318848,10.113319396972656,0.1519579440355301,0.2372211366891861,0.2372211366891861,0.09988205879926682
9,vanilla,extrap,u_fine,160,170,615,7.383309841156006,9.843461036682129,8.868067741394043,0.1722443550825119,0.2353031486272812,0.23491834104061127,0.0767994374036789
10,vanilla,extrap,u_fine,160,127,696,4.190097332000732,7.086503028869629,4.912189483642578,0.09178134053945541,0.14520929753780365,0.14491665363311768,0.023564066737890244
11,vanilla,extrap,u_fine,160,127,552,4.714056491851807,7.246970176696777,4.802036762237549,0.11253664642572403,0.13429391384124756,0.1160532534122467,0.022519100457429886
12,vanilla,extrap,u_fine,160,127,793,4.198940277099609,6.121032238006592,6.0821709632873535,0.1047377809882164,0.1577034443616867,0.11657712608575821,0.0361257828772068
13,vanilla,extrap,u_fine,160,127,654,4.589189052581787,8.208439826965332,5.891813278198242,0.09879566729068756,0.15013480186462402,0.13835054636001587,0.03389986604452133
14,vanilla,extrap,u_fine,160,127,805,3.8606503009796143,5.456209182739258,5.3745503425598145,0.09407386183738708,0.14086532592773438,0.09725986421108246,0.02820878103375435
15,vanilla,extrap,u_fine,160,127,771,5.069754600524902,6.951686382293701,6.951686382293701,0.12602770328521729,0.16970586776733398,0.15123488008975983,0.04719330742955208
16,vanilla,extrap,u_fine,160,127,740,4.710803031921387,7.534400463104248,4.403460502624512,0.11048903316259384,0.1385032683610916,0.11070485413074493,0.018935998901724815
17,vanilla,extrap,u_fine,160,127,579,4.1876702308654785,6.071435928344727,6.071435928344727,0.105263851583004,0.15381509065628052,0.1254763901233673,0.035998374223709106
18,vanilla,extrap,u_fine,160,127,761,5.113914489746094,6.739287376403809,6.061440467834473,0.12467336654663086,0.1571909338235855,0.14032819867134094,0.035879943519830704
19,vanilla,extrap,u_fine,160,127,518,4.723491191864014,7.464605808258057,4.632350921630859,0.10816595703363419,0.151286318898201,0.12889444828033447,0.020955735817551613
20,vanilla,extrap,u_fine,160,102,694,5.121280193328857,6.650753498077393,3.912241220474243,0.12046628445386887,0.162333682179451,0.1015881597995758,0.01494690589606762
21,vanilla,extrap,u_fine,160,102,638,6.97169828414917,10.625223159790039,9.097182273864746,0.15349385142326355,0.24962560832500458,0.24962560832500458,0.08081906288862228
22,vanilla,extrap,u_fine,160,102,839,7.655298709869385,11.59227180480957,10.030712127685547,0.16875414550304413,0.27684885263442993,0.27684885263442993,0.09825702011585236
23,vanilla,extrap,u_fine,160,102,568,4.0096964836120605,10.890198707580566,10.890198707580566,0.09226898103952408,0.20374247431755066,0.20374247431755066,0.11581682413816452
24,vanilla,extrap,u_fine,160,102,822,6.71747350692749,11.412040710449219,10.5890531539917,0.14485809206962585,0.2548776865005493,0.2548776865005493,0.10950004309415817
25,vanilla,extrap,u_fine,160,102,531,2.99576997756958,5.862586498260498,5.862586498260498,0.0744616910815239,0.12803275883197784,0.12803275883197784,0.03356437385082245
26,vanilla,extrap,u_fine,160,102,712,4.149273872375488,5.213222980499268,5.213222980499268,0.10091962665319443,0.14105293154716492,0.12838129699230194,0.026540718972682953
27,vanilla,extrap,u_fine,160,102,698,4.583159923553467,5.8834381103515625,3.9334020614624023,0.10867836326360703,0.1499646157026291,0.10165775567293167,0.015109033323824406
28,vanilla,extrap,u_fine,160,102,806,5.836915493011475,11.4506196975708,11.263341903686523,0.12598828971385956,0.2517930865287781,0.2517930865287781,0.12388952821493149
29,vanilla,extrap,u_fine,160,102,602,5.110800266265869,10.398504257202148,9.981517791748047,0.11098366230726242,0.22126296162605286,0.22126296162605286,0.0972956195473671
30,vanilla,extrap,u_fine,160,53,807,6.02207088470459,10.753119468688965,6.020262718200684,0.12124878168106079,0.18265727162361145,0.15174861252307892,0.0353940986096859
31,vanilla,extrap,u_fine,160,53,729,5.858555793762207,11.364030838012695,11.364030838012695,0.14351682364940643,0.2104775607585907,0.2104775607585907,0.12611445784568787
32,vanilla,extrap,u_fine,160,53,803,6.197907447814941,11.02305793762207,6.302445411682129,0.12488343566656113,0.18703468143939972,0.15575262904167175,0.038789860904216766
33,vanilla,extrap,u_fine,160,53,568,5.4337077140808105,11.457347869873047,10.985254287719727,0.11289642006158829,0.1940823793411255,0.1914856731891632,0.11784747987985611
34,vanilla,extrap,u_fine,160,53,758,4.84498929977417,11.423476219177246,11.423476219177246,0.10380320996046066,0.19246941804885864,0.19246941804885864,0.1274373084306717
35,vanilla,extrap,u_fine,160,53,821,5.771191120147705,10.196645736694336,5.539395332336426,0.11690633744001389,0.1739879697561264,0.1491328924894333,0.029965724796056747
36,vanilla,extrap,u_fine,160,53,517,6.6868743896484375,10.87645149230957,10.87645149230957,0.16856186091899872,0.24841716885566711,0.21665504574775696,0.11552460491657257
37,vanilla,extrap,u_fine,160,53,625,5.593485355377197,10.010512351989746,4.753780841827393,0.11317247152328491,0.17029567062854767,0.13077270984649658,0.022068781778216362
38,vanilla,extrap,u_fine,160,53,717,7.070518493652344,11.699389457702637,11.699389457702637,0.17807140946388245,0.25923264026641846,0.23304767906665802,0.1336676925420761
39,vanilla,extrap,u_fine,160,53,536,4.731332302093506,9.174920082092285,9.166669845581055,0.11353244632482529,0.16721920669078827,0.16438433527946472,0.08205843716859818
40,vanilla,extrap,u_fine,160,61,674,7.431039333343506,19.73690414428711,19.73690414428711,0.1605488508939743,0.2814960181713104,0.2814960181713104,0.3804154396057129
41,vanilla,extrap,u_fine,160,61,714,11.026961326599121,21.991361618041992,13.974528312683105,0.1930209845304489,0.31705474853515625,0.25304028391838074,0.1907103806734085
42,vanilla,extrap,u_fine,160,61,760,12.451658248901367,21.705602645874023,6.929941177368164,0.22698019444942474,0.3138054311275482,0.20506231486797333,0.04689852148294449
