,step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,mu_id,k0
0,0,20.011945724487305,2.656205892562866,0.03007112629711628,88.33077239990234,3.457493305206299,0.00014659055159427226,vanilla,extrap,u_fine,160,170,637
1,32,21.017255783081055,2.186084270477295,0.01782645471394062,122.63146209716797,3.404754400253296,1.563374400138855,vanilla,extrap,u_fine,160,170,637
2,64,22.022563934326172,2.115586757659912,0.000481444934848696,4394.24462890625,2.863997459411621,1.6658306121826172,vanilla,extrap,u_fine,160,170,637
3,96,23.027873992919922,2.1533799171447754,0.04737784340977669,45.451202392578125,3.2717196941375732,1.177355170249939,vanilla,extrap,u_fine,160,170,637
4,128,24.033184051513672,2.5519535541534424,0.018764901906251907,135.99610900878906,3.4020068645477295,1.3160430192947388,vanilla,extrap,u_fine,160,170,637
5,160,25.038494110107422,3.2242038249969482,0.00358174042776227,900.177978515625,3.3423848152160645,1.811996340751648,vanilla,extrap,u_fine,160,170,637
6,0,24.127431869506836,1.5198171138763428,0.013418815098702908,113.2601547241211,3.1761832237243652,0.00012770379544235766,vanilla,extrap,u_fine,160,170,768
7,32,25.132741928100586,3.645961046218872,0.007474921178072691,487.7591247558594,3.484128952026367,1.631976842880249,vanilla,extrap,u_fine,160,170,768
8,64,26.138050079345703,4.789844036102295,0.006107115652412176,784.305419921875,3.3048903942108154,1.9552137851715088,vanilla,extrap,u_fine,160,170,768
9,96,27.143360137939453,2.794541835784912,0.004750173073261976,588.3031616210938,3.4902725219726562,2.651857852935791,vanilla,extrap,u_fine,160,170,768
10,128,28.148670196533203,2.6830649375915527,0.012146529741585255,220.8914794921875,3.216249942779541,2.219986915588379,vanilla,extrap,u_fine,160,170,768
11,160,29.153980255126953,2.468216896057129,0.019683413207530975,125.3957748413086,3.2851593494415283,1.877943992614746,vanilla,extrap,u_fine,160,170,768
12,0,19.10088348388672,3.0129222869873047,0.007820680737495422,385.2506408691406,3.480468988418579,9.828302427195013e-05,vanilla,extrap,u_fine,160,170,608
13,32,20.10619354248047,3.061230421066284,0.03231244161725044,94.73844146728516,3.1385579109191895,1.8581680059432983,vanilla,extrap,u_fine,160,170,608
14,64,21.111501693725586,2.079589366912842,0.012007459066808224,173.19146728515625,3.46243953704834,2.305126428604126,vanilla,extrap,u_fine,160,170,608
15,96,22.116811752319336,2.167738676071167,0.014275363646447659,151.8517303466797,2.9133081436157227,1.8476474285125732,vanilla,extrap,u_fine,160,170,608
16,128,23.122121810913086,1.963740348815918,0.007434110622853041,264.1526794433594,3.300915241241455,1.5990900993347168,vanilla,extrap,u_fine,160,170,608
17,160,24.127431869506836,2.1538121700286865,0.011094525456428528,194.13287353515625,3.4107682704925537,2.034996747970581,vanilla,extrap,u_fine,160,170,608
18,0,18.284069061279297,2.797443389892578,0.0016696853563189507,1675.4315185546875,3.3761346340179443,0.00013148548896424472,vanilla,extrap,u_fine,160,170,582
