,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,979,-0.01567817544821456,-0.014517664909362793,4.5762776357275855e-134,9.152555271455171e-134
0,rel_mean,curvature,979,0.028293347353376335,0.02462799847126007,1.0,1.1513123204818796e-127
1,rel_mean,operator_norm,979,0.02001660577838706,0.011893033981323242,1.0,1.1992230305714801e-44
3,rel_mean,stoch_iso,979,0.015639142008675253,0.012505553662776947,1.0,7.822956385245392e-46
