metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.009166718754917383,-0.007643457502126694,8.078051035970012e-50,1.6156102071940023e-49
rel_mean,curvature,1000,0.011273157354444265,0.010406311601400375,1.0,3.7367732314874763e-25
rel_mean,operator_norm,1000,0.02423207999393344,0.0202300064265728,1.0,4.691714124306251e-98
rel_mean,stoch_iso,1000,0.023865738842636347,0.018654324114322662,1.0,2.5601163673615006e-86
