metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.009666577033698559,-0.009646214544773102,4.555920647110539e-61,9.111841294221078e-61
rel_mean,curvature,1000,0.01902733300626278,0.016497856006026268,1.0,1.4441087370879423e-78
rel_mean,operator_norm,1000,0.014002898167818785,0.011618942022323608,1.0,3.695931657793848e-52
rel_mean,stoch_iso,1000,0.021937097400426864,0.01842585578560829,1.0,2.987056647506174e-84
