metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,operator_norm,1000,0.005391089770942927,0.0015749931335449219,0.9998482940116447,0.00030341197671068153
rel_mean,stiefel,1000,0.007091488674283028,0.0017558783292770386,0.9999999884024269,2.3195146222793326e-08
rel_mean,curvature,1000,0.01916977122426033,0.016957305371761322,1.0,1.816682029586381e-82
rel_mean,stoch_iso,1000,0.008671621229499578,0.006744511425495148,1.0,2.2549220969187834e-19
