,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,979,-8.58593758755003e-05,-0.00015559792518615723,0.6090103346095767,0.7819793307808467
0,rel_mean,curvature,979,0.022526877744844426,0.017546065151691437,1.0,1.494093114018568e-107
1,rel_mean,operator_norm,979,0.028143111445139084,0.020871952176094055,1.0,9.308938426676625e-124
3,rel_mean,stoch_iso,979,0.01730991189726709,0.012787073850631714,1.0,2.429515053798287e-66
