step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,18.001325607299805,1.6172255277633667,0.013461589813232422,120.13629150390625,3.375741958618164,0.00013496731116902083,vanilla,extrap,u_fine,320,0,170,573,14
64,20.011945724487305,2.664851188659668,0.0008445328567177057,3155.41455078125,3.395158052444458,2.7585370540618896,vanilla,extrap,u_fine,320,0,170,573,14
128,22.022563934326172,1.31496262550354,0.0008296622545458376,1584.937255859375,3.4101662635803223,1.2383520603179932,vanilla,extrap,u_fine,320,0,170,573,14
192,24.033184051513672,1.7566425800323486,0.0041076308116316795,427.6534729003906,3.317084550857544,1.5700563192367554,vanilla,extrap,u_fine,320,0,170,573,14
256,26.04380226135254,2.7581117153167725,0.009608235210180283,287.05706787109375,3.5318233966827393,2.6907906532287598,vanilla,extrap,u_fine,320,0,170,573,14
320,28.05442237854004,2.051258087158203,0.004830985330045223,424.6044921875,3.417489767074585,1.5639381408691406,vanilla,extrap,u_fine,320,0,170,573,14
0,20.169025421142578,2.35622239112854,0.05223437771201134,45.1086540222168,3.485567331314087,0.0001906695106299594,vanilla,extrap,u_fine,320,1,170,642,14
64,22.179643630981445,1.2704378366470337,0.0023241324815899134,546.6288452148438,3.1219427585601807,1.2352477312088013,vanilla,extrap,u_fine,320,1,170,642,14
128,24.190263748168945,1.7387608289718628,0.018787795677781105,92.54735565185547,3.389392375946045,0.9715394973754883,vanilla,extrap,u_fine,320,1,170,642,14
192,26.200881958007812,2.9354474544525146,0.00864595640450716,339.5168151855469,3.518404483795166,2.397486686706543,vanilla,extrap,u_fine,320,1,170,642,14
256,28.211502075195312,1.5216397047042847,0.0016024092910811305,949.5949096679688,3.4095468521118164,1.3238023519515991,vanilla,extrap,u_fine,320,1,170,642,14
320,30.222122192382812,1.9518274068832397,0.0027527562342584133,709.0447387695312,3.382293224334717,1.3832517862319946,vanilla,extrap,u_fine,320,1,170,642,14
0,17.49867057800293,1.5557482242584229,0.003024518024176359,514.37890625,3.3299498558044434,0.00010839446622412652,vanilla,extrap,u_fine,320,2,170,557,14
64,19.50929069519043,2.968705415725708,0.004372503142803907,678.94873046875,3.3879940509796143,2.1393113136291504,vanilla,extrap,u_fine,320,2,170,557,14
128,21.519908905029297,1.990700602531433,0.00031706184381619096,6278.587890625,3.4502902030944824,1.5686427354812622,vanilla,extrap,u_fine,320,2,170,557,14
192,23.530529022216797,1.7962101697921753,0.010093173943459988,177.96286010742188,3.2593040466308594,1.094160795211792,vanilla,extrap,u_fine,320,2,170,557,14
256,25.541149139404297,2.816025733947754,0.005318152718245983,529.5120239257812,3.518141508102417,2.6823770999908447,vanilla,extrap,u_fine,320,2,170,557,14
320,27.551767349243164,2.325652599334717,0.005822513252496719,399.4241943359375,3.4596304893493652,2.242265462875366,vanilla,extrap,u_fine,320,2,170,557,14
0,17.09026336669922,1.4246517419815063,0.0006846722681075335,2080.779052734375,3.3110740184783936,0.0001359114539809525,vanilla,extrap,u_fine,320,3,170,544,14
64,19.10088348388672,2.9364025592803955,0.006032755598425865,486.7431640625,3.339534282684326,2.0629866123199463,vanilla,extrap,u_fine,320,3,170,544,14
128,21.111501693725586,2.220266342163086,0.010431663133203983,212.8391571044922,3.4688830375671387,2.2767298221588135,vanilla,extrap,u_fine,320,3,170,544,14
192,23.122121810913086,1.3471453189849854,0.005525569431483746,243.8020782470703,3.2845520973205566,1.1608822345733643,vanilla,extrap,u_fine,320,3,170,544,14
256,25.132741928100586,2.717646837234497,0.026061050593852997,104.28002166748047,3.487048387527466,2.753427267074585,vanilla,extrap,u_fine,320,3,170,544,14
320,27.143360137939453,2.7998850345611572,0.0154239721596241,181.52813720703125,3.490593433380127,2.4597020149230957,vanilla,extrap,u_fine,320,3,170,544,14
0,20.200441360473633,2.3383781909942627,0.048229943960905075,48.483951568603516,3.485504150390625,0.00018700658984016627,vanilla,extrap,u_fine,320,4,170,643,14
64,22.2110595703125,1.2583986520767212,0.003277771407738328,383.9189758300781,3.1073265075683594,1.2424360513687134,vanilla,extrap,u_fine,320,4,170,643,14
128,24.2216796875,1.7104058265686035,0.015359989367425442,111.35462188720703,3.3929831981658936,0.9751273393630981,vanilla,extrap,u_fine,320,4,170,643,14
192,26.232297897338867,3.0754849910736084,0.005142577923834324,598.04345703125,3.51812744140625,2.402757167816162,vanilla,extrap,u_fine,320,4,170,643,14
256,28.242918014526367,1.4547418355941772,0.0008137099212035537,1787.7891845703125,3.4083147048950195,1.3372793197631836,vanilla,extrap,u_fine,320,4,170,643,14
320,30.253538131713867,1.9021581411361694,0.004924464505165815,386.2669982910156,3.3850059509277344,1.406131625175476,vanilla,extrap,u_fine,320,4,170,643,14
0,20.671680450439453,2.201380968093872,0.03138728067278862,70.1360855102539,3.48150897026062,6.693650357192382e-05,vanilla,extrap,u_fine,320,5,170,658,14
64,22.68229866027832,1.5932713747024536,0.0068524968810379505,232.50961303710938,2.922349452972412,1.0761475563049316,vanilla,extrap,u_fine,320,5,170,658,14
128,24.69291877746582,2.147106409072876,0.018915757536888123,113.50888061523438,3.433713912963867,1.3834195137023926,vanilla,extrap,u_fine,320,5,170,658,14
192,26.703536987304688,2.996140241622925,0.00232649315148592,1287.83544921875,3.5115089416503906,2.161252021789551,vanilla,extrap,u_fine,320,5,170,658,14
256,28.714157104492188,1.350566029548645,0.004692931193858385,287.78729248046875,3.3839523792266846,1.4226323366165161,vanilla,extrap,u_fine,320,5,170,658,14
320,30.724775314331055,2.2007737159729004,0.011964485049247742,183.94219970703125,3.421633243560791,1.8513470888137817,vanilla,extrap,u_fine,320,5,170,658,14
0,16.179203033447266,1.3105665445327759,0.001682355417869985,779.0069580078125,3.3358631134033203,0.00010998761717928573,vanilla,extrap,u_fine,320,6,170,515,14
64,18.189821243286133,2.238280773162842,0.010571911931037903,211.71958923339844,3.3329930305480957,1.875285267829895,vanilla,extrap,u_fine,320,6,170,515,14
128,20.200441360473633,2.575597047805786,0.010101670399308205,254.96743774414062,3.517292022705078,2.8960206508636475,vanilla,extrap,u_fine,320,6,170,515,14
192,22.2110595703125,1.2861765623092651,0.008104702457785606,158.69509887695312,3.382150411605835,1.5262949466705322,vanilla,extrap,u_fine,320,6,170,515,14
256,24.2216796875,1.9248648881912231,0.019527092576026917,98.57406616210938,3.406126022338867,1.854729413986206,vanilla,extrap,u_fine,320,6,170,515,14
